72,The Best Exotic Marigold Hotel,FoxS,"$46,412,041 ","1,298","$737,051 ",27,25-May,25-Oct
73,Moonrise Kingdom,Focus,"$45,512,466 ",924,"$522,996 ",4,29-Jun,1-Nov
74,Here Comes the Boom,Sony,"$45,290,318 ","3,014","$11,816,596 ","3,014",12-Oct,18-Feb
75,Red Dawn (2012),FD,"$44,806,783 ","2,781","$14,276,668 ","2,724",21-Nov,21-Feb
76,The Artist,Wein.,"$44,671,682 ","1,756","$204,878 ",4,20-Jan,21-Jun
77,The Three Stooges,Fox,"$44,338,224 ","3,482","$17,010,125 ","3,477",13-Apr,16-Aug
78,Star Wars: Episode I - The Phantom Menace (in 3D),Fox,"$43,456,382 ","2,655","$22,469,932 ","2,655",10-Feb,28-May
79,Resident Evil: Retribution,SGem,"$42,345,531 ","3,016","$21,052,227 ","3,012",14-Sep,11-Nov
80,The Cabin in the Woods,LGF,"$42,073,277 ","2,811","$14,743,614 ","2,811",13-Apr,12-Jul
81,What to Expect When You're Expecting,LGF,"$41,152,203 ","3,021","$10,547,068 ","3,021",18-May,2-Aug
82,Finding Nemo (3D),BV,"$41,128,283 ","2,904","$16,687,773 ","2,904",14-Sep,17-Jan
83,End of Watch,ORF,"$41,003,371 ","2,780","$13,152,683 ","2,730",21-Sep,17-Jan
84,Rock of Ages,WB (NL),"$38,518,613 ","3,470","$14,437,269 ","3,470",15-Jun,16-Aug
85,Abraham Lincoln: Vampire Hunter,Fox,"$37,519,139 ","3,109","$16,306,974 ","3,108",22-Jun,20-Sep
86,Lawless,Wein.,"$37,400,127 ","3,138","$10,001,982 ","2,888",29-Aug,29-Nov
87,The Guilt Trip,Par.,"$37,134,215 ","2,431","$5,290,629 ","2,431",19-Dec,7-Mar
88,That's My Boy,Sony,"$36,931,089 ","3,030","$13,453,714 ","3,030",15-Jun,22-Jul
89,Trouble with the Curve,WB,"$35,763,137 ","3,212","$12,162,040 ","3,212",21-Sep,13-Dec
90,The Watch,Fox,"$35,353,000 ","3,168","$12,750,297 ","3,168",27-Jul,18-Oct
91,Frankenweenie,BV,"$35,291,068 ","3,005","$11,412,213 ","3,005",5-Oct,28-Feb
92,Step Up Revolution,LG/S,"$35,074,677 ","2,606","$11,731,708 ","2,567",27-Jul,4-Oct
93,Tyler Perry's Good Deeds,LGF,"$35,025,791 ","2,132","$15,583,924 ","2,132",24-Feb,17-May
94,"Monsters, Inc. (3D)",BV,"$34,043,006 ","2,618","$4,774,686 ","2,618",19-Dec,2-May
95,2016 Obama's America,RM,"$33,449,086 ","2,017","$31,610 ",1,24-Aug,11-Oct
96,Extremely Loud & Incredibly Close,WB,"$31,847,881 ","2,630","$72,348 ",6,20-Jan,29-Mar
97,House at the End of The Street,Rela.,"$31,611,916 ","3,083","$12,287,234 ","3,083",21-Sep,20-Dec
98,The Pirates! Band of Misfits,Sony,"$31,051,126 ","3,358","$11,137,734 ","3,358",27-Apr,5-Aug
99,Joyful Noise,WB,"$30,932,113 ","2,735","$11,225,190 ","2,735",13-Jan,22-Mar
100,The Iron Lady,Wein.,"$30,017,992 ","1,244","$220,409 ",4,13-Jan,26-Apr
101,Chimpanzee,BV,"$28,972,764 ","1,567","$10,673,748 ","1,563",20-Apr,9-Aug
102,The Five-Year Engagement,Uni.,"$28,835,528 ","2,941","$10,610,060 ","2,936",27-Apr,21-Jun
103,Cloud Atlas,WB,"$27,108,272 ","2,023","$9,612,247 ","2,008",26-Oct,24-Jan
104,One For the Money,LGF,"$26,414,527 ","2,737","$11,515,790 ","2,737",27-Jan,12-Apr
105,Alex Cross,LG/S,"$25,888,412 ","2,541","$11,396,768 ","2,539",19-Oct,3-Jan
106,Katy Perry: Part of Me,Par.,"$25,326,071 ","2,732","$7,138,266 ","2,730",5-Jul,30-Aug
107,Sparkle (2012),TriS,"$24,397,469 ","2,244","$11,643,342 ","2,244",17-Aug,30-Sep
108,"Tinker, Tailor, Soldier, Spy",Focus,"$24,149,393 ",886,"$310,562 ",4,6-Jan,22-Mar
109,Premium Rush,Sony,"$20,275,446 ","2,255","$6,030,164 ","2,255",24-Aug,21-Oct
110,Big Miracle,Uni.,"$20,157,300 ","2,133","$7,760,205 ","2,129",3-Feb,5-Apr
111,The Secret World of Arrietty,BV,"$19,202,743 ","1,522","$6,446,395 ","1,522",17-Feb,7-Jun
112,Haywire,Rela.,"$18,942,396 ","2,441","$8,425,370 ","2,439",20-Jan,22-Mar
113,Man on a Ledge,LG/S,"$18,620,000 ","2,998","$8,001,932 ","2,998",27-Jan,1-Mar
114,A Thousand Words,P/DW,"$18,450,127 ","1,895","$6,176,280 ","1,890",9-Mar,31-May
115,Chernobyl Diaries,WB,"$18,119,640 ","2,433","$7,955,307 ","2,433",25-May,19-Jul
116,The Perks of Being a Wallflower,LG/S,"$17,742,948 ",745,"$228,359 ",4,12-Oct,7-Feb
117,Silent Hill: Revelation 3D,ORF,"$17,529,157 ","2,933","$8,023,036 ","2,933",26-Oct,16-Dec
118,Wanderlust,Uni.,"$17,450,535 ","2,002","$6,526,650 ","2,002",24-Feb,5-Apr
119,Safe (2012),LGF,"$17,142,080 ","2,271","$7,892,539 ","2,266",27-Apr,21-Jun
120,To Rome with Love,SPC,"$16,685,867 ",806,"$361,359 ",5,6-Jul,15-Nov
121,The Master,Wein.,"$16,377,274 ",864,"$736,311 ",5,21-Sep,14-Mar
122,The Raven,Rela.,"$16,008,272 ","2,209","$7,289,642 ","2,203",27-Apr,12-Jul
123,The Man with the Iron Fists,Uni.,"$15,634,090 ","1,872","$7,910,980 ","1,868",2-Nov,20-Dec
124,Killing Them Softly,Wein.,"$15,026,056 ","2,424","$6,812,900 ","2,424",30-Nov,21-Feb
125,Seven Psychopaths,CBS,"$15,024,049 ","1,480","$4,174,915 ","1,480",12-Oct,20-Dec
126,Lockout,FD,"$14,326,864 ","2,335","$6,231,836 ","2,308",13-Apr,24-May
127,Hit and Run,ORF,"$13,749,300 ","2,870","$4,526,222 ","2,870",22-Aug,11-Oct
128,Dredd,LGF,"$13,414,714 ","2,557","$6,278,491 ","2,506",21-Sep,1-Nov
129,Playing for Keeps,FD,"$13,102,272 ","2,840","$5,750,288 ","2,837",7-Dec,21-Feb
130,Silent House,ORF,"$12,754,783 ","2,124","$6,661,234 ","2,124",9-Mar,3-May
131,Cirque Du Soleil: Worlds Away,Par.,"$12,512,862 ",840,"$2,162,993 ",840,21-Dec,14-Feb
132,People Like Us,BV,"$12,434,778 ","2,055","$4,255,423 ","2,055",29-Jun,30-Aug
133,Gone,LG/S,"$11,682,205 ","2,186","$4,770,360 ","2,186",24-Feb,12-Apr
134,The Words,CBS,"$11,494,838 ","2,801","$4,750,894 ","2,801",7-Sep,4-Oct
135,Fun Size,Par.,"$9,409,538 ","3,016","$4,101,017 ","3,014",26-Oct,13-Dec
136,Friends with Kids,RAtt.,"$7,251,073 ",640,"$2,019,083 ",369,16-Mar,14-Jun
137,Seeking a Friend for the End of the World,Focus,"$7,078,738 ","1,625","$3,822,803 ","1,625",22-Jun,5-Jul
138,The Collection,LD,"$6,842,058 ","1,403","$3,104,269 ","1,403",30-Nov,30-Dec
139,Chasing Mavericks,Fox,"$6,002,756 ","2,030","$2,268,274 ","2,002",26-Oct,13-Jan
140,For Greater Glory,ArcEnt,"$5,672,846 ",757,"$1,885,608 ",757,1-Jun,16-Aug
141,Won't Back Down,Fox,"$5,310,554 ","2,517","$2,603,370 ","2,515",28-Sep,22-Nov
142,The Apparition,WB,"$4,936,819 ",810,"$2,841,488 ",810,24-Aug,11-Oct
143,The Raid: Redemption,SPC,"$4,105,187 ",881,"$213,785 ",14,13-Apr,12-Jul
144,The Cold Light of Day,LG/S,"$3,763,583 ","1,511","$1,831,588 ","1,511",7-Sep,4-Oct
145,Nitro Circus the Movie 3D,ArcEnt,"$3,377,618 ",800,"$1,183,701 ",800,8-Aug,11-Oct
146,Atlas Shrugged: Part II,ADC,"$3,336,053 ","1,012","$1,751,572 ","1,012",12-Oct,29-Nov
147,Last Ounce of Courage,RM,"$3,329,674 ","1,407","$1,585,994 ","1,407",14-Sep,11-Oct
148,Oogieloves In The BIG Balloon Adventure,KVP,"$1,065,907 ","2,160","$443,901 ","2,160",29-Aug,20-Sep
