46,Return of the Jedi (Special Edition),Fox,"$45,470,437 ","2,111","$16,293,531 ","2,111",14-Mar
47,Bean,Gram.,"$45,319,423 ","2,015","$2,255,233 ",242,7-Nov
48,Cop Land,Mira.,"$44,862,187 ","2,233","$13,510,482 ","2,233",15-Aug
49,Nothing to Lose,BV,"$44,480,039 ","1,888","$11,617,767 ","1,862",18-Jul
50,Amistad,DW,"$44,229,441 ","1,019","$4,573,523 ",322,26-Dec
51,Soul Food,Fox,"$43,700,855 ","1,350","$11,197,897 ","1,336",26-Sep
52,The Devil's Own,Sony,"$42,868,348 ","2,504","$14,274,503 ","2,504",28-Mar
53,Donnie Brasco,Sony,"$41,909,762 ","1,593","$11,660,216 ","1,503",28-Feb
54,The Peacemaker,DW,"$41,263,140 ","2,420","$12,311,939 ","2,362",26-Sep
55,Private Parts,Par.,"$41,230,799 ","2,217","$14,616,333 ","2,138",7-Mar
56,Money Talks,NL,"$40,922,619 ","2,033","$10,654,369 ","2,005",22-Aug
57,Jackie Brown,Mira.,"$39,673,162 ","1,642","$9,292,248 ","1,370",25-Dec
58,Seven Years in Tibet,Sony,"$37,957,682 ","2,103","$10,020,378 ","2,103",10-Oct
59,Vegas Vacation,WB,"$36,400,360 ","2,070","$12,837,927 ","2,054",14-Feb
60,Mortal Kombat: Annihilation,NL,"$35,927,406 ","2,140","$16,771,694 ","2,140",21-Nov
61,Shine,FL,"$35,892,330 ","1,050","$162,179 ",7,14-Feb
62,Selena,WB,"$35,281,794 ","1,873","$11,615,722 ","1,850",21-Mar
63,Addicted to Love,WB,"$34,673,095 ","2,021","$11,446,098 ","2,007",23-May
64,The Relic,Par.,"$33,956,608 ","2,128","$9,064,143 ","2,095",10-Jan
65,Metro,BV,"$32,000,301 ","2,005","$11,411,107 ","2,001",17-Jan
66,For Richer or Poorer,Uni.,"$31,642,995 ","1,954","$6,015,970 ","1,904",12-Dec
67,Beverly Hills Ninja,Sony,"$31,480,418 ","2,112","$12,220,920 ","2,112",17-Jan
68,Picture Perfect,Fox,"$31,407,873 ","1,727","$7,809,026 ","1,707",1-Aug
69,Home Alone 3,Fox,"$30,882,515 ","2,261","$5,085,482 ","2,147",12-Dec
70,Fools Rush In,Sony,"$29,481,428 ","1,701","$8,588,068 ","1,674",14-Feb
71,Romy & Michelle's High School Reunion,BV,"$29,235,353 ","1,607","$7,429,406 ","1,602",25-Apr
72,Out to Sea,Fox,"$29,022,252 ","1,736","$5,887,675 ","1,736",4-Jul
73,Father's Day,WB,"$28,598,376 ","2,507","$8,776,159 ","2,482",9-May
74,Grosse Pointe Blank,BV,"$28,084,357 ","1,242","$6,870,397 ","1,227",11-Apr
75,The Edge,Fox,"$27,873,386 ","2,355","$7,733,445 ","2,350",26-Sep
76,The Little Mermaid (Re-issue),BV,"$27,187,616 ","2,057","$9,814,520 ","2,054",14-Nov
77,Event Horizon,Par.,"$26,673,242 ","2,328","$9,511,915 ","2,311",15-Aug
78,An American Werewolf in Paris,BV,"$26,570,463 ","1,731","$7,600,878 ","1,728",25-Dec
79,Boogie Nights,NL,"$26,400,640 ","1,003","$50,168 ",2,31-Oct
80,Murder at 1600,WB,"$25,804,707 ","2,158","$7,962,268 ","2,152",18-Apr
81,Mimic,Mira.,"$25,480,490 ","2,255","$7,818,208 ","2,255",22-Aug
82,Midnight in the Garden of Good & Evil,WB,"$25,105,255 ","1,312","$5,233,658 ",824,21-Nov
83,Sling Blade,Mira.,"$24,444,121 ","1,020","$28,139 ",3,14-Mar
84,Good Burger,Par.,"$23,712,993 ","1,893","$7,058,333 ","1,887",25-Jul
85,Hoodlum,MGM,"$23,499,102 ","2,020","$8,162,768 ","2,020",29-Aug
86,Air Bud,BV,"$23,144,499 ","1,795","$4,878,632 ","1,795",1-Aug
87,Red Corner,MGM,"$22,459,274 ","2,507","$7,403,362 ","2,244",31-Oct
88,Mr. Magoo,BV,"$21,437,192 ","1,857","$5,233,631 ","1,857",25-Dec
89,The People Vs. Larry Flynt,Sony,"$20,300,385 ","1,233","$523,295 ",16,10-Jan
90,Booty Call,Sony,"$20,050,376 ","1,272","$6,429,364 ","1,272",28-Feb
91,Gone Fishin',BV,"$19,745,922 ","1,846","$5,784,123 ","1,841",30-May
92,Mother (1996),Par.,"$19,145,198 ",735,"$137,701 ",6,24-Jan
93,That Darn Cat,BV,"$18,301,610 ","1,891","$6,424,617 ","1,891",14-Feb
94,The Postman,WB,"$17,626,234 ","2,207","$5,260,324 ","2,207",25-Dec
95,That Old Feeling,Uni.,"$16,574,176 ","1,599","$5,103,075 ","1,575",4-Apr
96,Fire Down Below,WB,"$16,228,448 ","2,350","$6,073,094 ","2,336",5-Sep
97,Wishmaster,Live,"$15,738,769 ","2,502","$6,038,516 ","2,502",19-Sep
98,Rocket Man,BV,"$15,448,043 ","1,867","$4,472,937 ","1,836",10-Oct
99,Jackie Chan's First Strike,NL,"$15,318,863 ","1,344","$5,778,933 ","1,344",10-Jan
100,Eve's Bayou,Trim.,"$14,842,388 ",672,"$3,287,846 ",659,7-Nov
101,The 6th Man,BV,"$14,772,788 ","1,231","$4,128,178 ","1,227",28-Mar
102,Excess Baggage,Sony,"$14,515,490 ","2,211","$6,309,583 ","2,211",29-Aug
103,In Love and War,NL,"$14,481,231 ","1,612","$2,515 ",1,24-Jan
104,Fairy Tale: A True Story,Par.,"$14,059,077 ","1,286","$3,515,323 ","1,058",24-Oct
105,Def Jam's How to Be a Player,Gram.,"$14,009,368 ",756,"$4,206,656 ",751,8-Aug
106,The Man Who Knew Too Little,WB,"$13,717,039 ","2,039","$4,604,819 ","2,036",14-Nov
107,Trial and Error,NL,"$13,602,831 ","2,298","$4,903,529 ","2,298",30-May
108,Ghosts of Mississippi,Sony,"$13,323,144 ","1,268","$168,012 ",21,3-Jan
109,Rosewood,WB,"$13,130,349 ",991,"$3,154,075 ",991,21-Feb
110,Marvin's Room,Mira.,"$12,803,305 ","1,158","$57,739 ",6,28-Feb
111,Gattaca,Sony,"$12,532,777 ","1,279","$4,320,202 ","1,279",24-Oct
112,Love Jones,NL,"$12,479,335 ",821,"$3,908,725 ",820,14-Mar
113,Turbulence,MGM,"$11,538,235 ","2,094","$4,464,008 ","2,094",10-Jan
114,The Beautician and the Beast,Par.,"$11,486,880 ","1,801","$4,080,222 ","1,801",7-Feb
115,Double Team,Sony,"$11,438,337 ","2,203","$5,034,914 ","2,203",4-Apr
116,Leave It to Beaver,Uni.,"$10,925,060 ","1,885","$3,252,450 ","1,880",22-Aug
117,Mad City,WB,"$10,541,523 ","2,194","$4,649,742 ","2,194",7-Nov
118,Operation Condor,Mira.,"$10,405,394 ","1,532","$4,731,751 ","1,532",18-Jul
119,Buddy,Sony,"$10,113,400 ","2,113","$3,504,671 ","2,113",6-Jun
120,Night Falls on Manhattan,Par.,"$9,889,670 ",758,"$2,933,255 ",758,16-May
121,Fierce Creatures,Uni.,"$9,381,260 ","1,620","$3,759,480 ","1,593",24-Jan
122,Turbo: A Power Rangers Movie,Fox,"$8,363,899 ","2,113","$3,301,135 ","2,113",28-Mar
123,A Simple Wish,Uni.,"$8,345,056 ","1,699","$2,732,880 ","1,676",11-Jul
124,A Thousand Acres,BV,"$7,936,780 ","1,228","$2,931,762 ","1,208",19-Sep
125,Sprung,Trim.,"$7,575,028 ",780,"$2,487,702 ",780,16-May
126,Wild America,WB,"$7,342,923 ","1,812","$1,810,586 ","1,812",4-Jul
127,She's So Lovely,Mira.,"$7,281,450 ",844,"$3,020,015 ",824,29-Aug
128,B.A.P.S.,NL,"$7,246,735 ","1,204","$2,742,679 ","1,204",28-Mar
129,Zeus and Roxanne,MGM,"$7,233,324 ","1,745","$2,755,382 ","1,745",24-Jan
130,U-Turn,Sony,"$6,682,098 ","1,311","$2,730,440 ","1,230",3-Oct
131,Warriors of Virtue,MGM,"$6,524,620 ","2,101","$3,277,084 ","2,101",2-May
132,Switchback,Par.,"$6,492,660 ","1,128","$2,704,568 ","1,128",31-Oct
133,Most Wanted,NL,"$6,391,946 ","2,098","$2,836,490 ","2,098",10-Oct
134,Kull the Conqueror,Uni.,"$6,112,613 ","2,091","$3,450,145 ","2,091",29-Aug
135,Inventing the Abbotts,Fox,"$5,936,344 ",898,"$2,301,138 ",898,4-Apr
136,Gang Related,MGM,"$5,906,773 ","1,260","$2,443,237 ","1,260",10-Oct
137,187,WB,"$5,727,130 ","1,121","$2,222,984 ","1,121",1-Aug
138,Gridlock'd,Gram.,"$5,571,205 ",743,"$2,678,372 ",743,31-Jan
139,Dangerous Ground,NL,"$5,303,931 ",808,"$2,647,745 ",808,14-Feb
140,McHale's Navy,Uni.,"$4,529,843 ","1,861","$2,128,565 ","1,858",18-Apr
141,A Life Less Ordinary,Fox,"$4,366,722 ","1,208","$2,007,279 ","1,207",24-Oct
142,Playing God,BV,"$4,166,918 ","1,479","$1,937,374 ","1,479",17-Oct
143,Meet Wally Sparks,Trim.,"$4,073,582 ","1,552","$2,131,001 ","1,552",31-Jan
144,8 Heads in a Duffel Bag,Orion,"$3,602,884 ","1,553","$2,024,516 ","1,553",18-Apr
145,The Pest,Sony,"$3,600,616 ","1,205","$1,817,278 ","1,205",7-Feb
146,Cats Don't Dance,WB,"$3,566,637 ","1,252","$939,781 ","1,252",28-Mar
147,Til There Was You,Par.,"$3,525,125 ",753,"$1,315,445 ",753,30-May
148,Free Willy 3: The Rescue,WB,"$3,446,539 ","1,258","$992,651 ","1,258",8-Aug
149,The Matchmaker,Gram.,"$3,392,080 ",705,"$1,378,930 ",705,3-Oct
150,Shadow Conspiracy,BV,"$2,312,463 ",837,"$1,370,831 ",837,31-Jan
151,Masterminds,Sony,"$1,935,539 ","1,186","$1,014,606 ","1,186",22-Aug
152,Steel,WB,"$1,710,972 ","1,260","$870,068 ","1,260",15-Aug
