73,Orphan,WB,"$41,596,251 ","2,750","$12,871,483 ","2,750",24-Jul,8-Oct
74,Duplicity,Uni.,"$40,572,825 ","2,579","$13,965,110 ","2,574",20-Mar,28-May
75,Surrogates,BV,"$38,577,772 ","2,992","$14,902,692 ","2,951",25-Sep,3-Dec
76,Ninja Assassin,WB,"$38,122,883 ","2,503","$13,316,158 ","2,503",25-Nov,11-Feb
77,Invictus,WB,"$37,491,364 ","2,170","$8,611,147 ","2,125",11-Dec,25-Mar
78,State of Play,Uni.,"$37,017,955 ","2,807","$14,071,280 ","2,803",17-Apr,18-Jun
79,Notorious (2009),FoxS,"$36,843,682 ","1,641","$20,497,596 ","1,638",16-Jan,2-Apr
80,The Pink Panther 2,Sony,"$35,922,978 ","3,245","$11,588,150 ","3,243",6-Feb,22-Mar
81,The Reader,Wein.,"$34,194,407 ","1,203","$168,051 ",8,30-Jan,13-May
82,All About Steve,Fox,"$33,862,903 ","2,265","$11,241,214 ","2,251",4-Sep,10-Dec
83,Halloween II (2009),W/Dim.,"$33,392,973 ","3,088","$16,349,565 ","3,025",28-Aug,24-Nov
84,The Informant!,WB,"$33,316,821 ","2,505","$10,464,314 ","2,505",18-Sep,17-Dec
85,The Last House on the Left (2009),Uni.,"$32,752,215 ","2,402","$14,118,685 ","2,401",13-Mar,14-May
86,The Men Who Stare at Goats,Over.,"$32,428,195 ","2,453","$12,706,654 ","2,443",6-Nov,4-Feb
87,(500) Days of Summer,FoxS,"$32,391,374 ","1,048","$834,501 ",27,7-Aug,22-Nov
88,Earth (2009),BV,"$32,011,576 ","1,804","$8,825,760 ","1,804",22-Apr,30-Jul
89,Milk,Focus,"$31,841,299 ",882,"$1,453,844 ",36,30-Jan,16-Apr
90,Push,Sum.,"$31,811,527 ","2,313","$10,079,109 ","2,313",6-Feb,14-May
91,9,Focus,"$31,749,894 ","2,060","$10,740,446 ","1,661",9-Sep,3-Dec
92,The Soloist,P/DW,"$31,720,158 ","2,090","$9,716,458 ","2,024",24-Apr,9-Jul
93,Toy Story / Toy Story 2 (3D),BV,"$30,702,446 ","1,752","$12,491,789 ","1,745",2-Oct,5-Nov
94,Did You Hear About the Morgans?,Sony,"$29,580,087 ","2,718","$6,616,571 ","2,718",18-Dec,24-Jan
95,The Stepfather (2009),SGem,"$29,062,561 ","2,734","$11,581,586 ","2,734",16-Oct,22-Nov
96,Defiance,ParV,"$28,644,813 ","1,793","$123,513 ",2,16-Jan,30-Apr
97,The Uninvited,P/DW,"$28,596,818 ","2,344","$10,325,824 ","2,344",30-Jan,2-Apr
98,Brothers,LGF,"$28,544,157 ","2,088","$9,527,848 ","2,088",4-Dec,21-Jan
99,Saw VI,LGF,"$27,693,292 ","3,036","$14,118,444 ","3,036",23-Oct,24-Nov
100,The Wrestler,FoxS,"$26,238,243 ",776,"$202,714 ",4,30-Jan,14-May
101,Dance Flick,Par.,"$25,662,155 ","2,459","$10,643,536 ","2,450",22-May,23-Jul
102,The Fourth Kind,Uni.,"$25,486,040 ","2,530","$12,231,160 ","2,527",6-Nov,7-Jan
103,The International,Sony,"$25,450,527 ","2,364","$9,331,739 ","2,364",13-Feb,22-Mar
104,Aliens in the Attic,Fox,"$25,200,412 ","3,108","$8,008,423 ","3,106",31-Jul,22-Nov
105,Observe and Report,WB,"$24,007,324 ","2,727","$11,017,334 ","2,727",10-Apr,18-Jun
106,Fighting,Uni.,"$23,091,010 ","2,312","$11,024,370 ","2,309",24-Apr,11-Jun
107,Love Happens,Uni.,"$22,965,110 ","1,922","$8,057,010 ","1,898",18-Sep,5-Nov
108,Revolutionary Road,ParV,"$22,911,480 ","1,077","$189,911 ",3,23-Jan,2-Apr
109,Fame (2009),MGM,"$22,455,510 ","3,133","$10,011,682 ","3,096",25-Sep,10-Dec
110,Fantastic Mr. Fox,Fox,"$21,002,919 ","2,304","$265,900 ",4,25-Nov,8-Apr
111,Shorts,WB,"$20,919,166 ","3,105","$6,410,339 ","3,105",21-Aug,17-Dec
112,Gamer,LGF,"$20,534,907 ","2,502","$9,156,057 ","2,502",4-Sep,8-Oct
113,Nine,Wein.,"$19,676,965 ","1,412","$257,232 ",4,25-Dec,18-Mar
114,Astro Boy,Sum.,"$19,551,067 ","3,020","$6,702,923 ","3,014",23-Oct,21-Jan
115,Jonas Brothers: The 3D Concert Experience,BV,"$19,162,740 ","1,276","$12,510,374 ","1,271",27-Feb,2-Apr
116,Frost/Nixon,Uni.,"$18,622,031 ","1,105","$180,708 ",3,23-Jan,26-Mar
117,The Invention of Lying,WB,"$18,451,251 ","1,743","$7,027,472 ","1,707",2-Oct,17-Dec
118,Inkheart,WB (NL),"$17,303,424 ","2,655","$7,601,379 ","2,655",23-Jan,9-Apr
119,Fired Up,SGem,"$17,231,291 ","1,811","$5,483,778 ","1,810",20-Feb,5-Apr
120,New in Town,LGF,"$16,734,283 ","1,941","$6,741,530 ","1,941",30-Jan,26-Mar
121,Jennifer's Body,Fox,"$16,204,793 ","2,738","$6,868,397 ","2,702",18-Sep,22-Nov
122,Imagine That,Par.,"$16,123,323 ","3,011","$5,503,519 ","3,008",12-Jun,20-Aug
123,Adventureland,Mira.,"$16,044,025 ","1,876","$5,722,039 ","1,862",3-Apr,28-May
124,Armored,SGem,"$15,988,876 ","1,919","$6,511,128 ","1,915",4-Dec,10-Jan
125,A Perfect Getaway,Uni.,"$15,515,460 ","2,159","$5,948,555 ","2,159",7-Aug,17-Sep
126,"The Goods: Live Hard, Sell Hard",ParV,"$15,122,676 ","1,849","$5,642,137 ","1,838",14-Aug,1-Oct
127,Ponyo,BV,"$15,090,399 ",927,"$3,585,852 ",927,14-Aug,5-Nov
128,The Box,WB,"$15,051,977 ","2,635","$7,571,417 ","2,635",6-Nov,7-Jan
129,Last Chance Harvey,Over.,"$14,889,042 ","1,108","$97,260 ",6,16-Jan,23-Apr
130,I Love You Beth Cooper,Fox,"$14,800,725 ","1,872","$4,919,433 ","1,858",10-Jul,1-Oct
131,Capitalism: A Love Story,Over.,"$14,363,397 ",995,"$231,964 ",4,2-Oct,17-Dec
132,Amelia,FoxS,"$14,245,415 ","1,070","$3,904,047 ",820,23-Oct,14-Jan
133,Cirque du Freak: The Vampire's Assistant,Uni.,"$13,869,515 ","2,754","$6,293,205 ","2,754",23-Oct,26-Nov
134,Crank: High Voltage,LGF,"$13,684,249 ","2,223","$6,963,565 ","2,223",17-Apr,14-May
135,Whip It,FoxS,"$13,043,363 ","1,738","$4,650,812 ","1,721",2-Oct,10-Dec
136,12 Rounds,Fox,"$12,234,694 ","2,331","$5,329,240 ","2,331",27-Mar,11-Jun
137,Sunshine Cleaning,Over.,"$12,062,558 ",642,"$219,190 ",4,17-Apr,9-Jul
138,Sorority Row,Sum.,"$11,965,282 ","2,665","$5,059,802 ","2,665",11-Sep,5-Nov
139,Extract,Mira.,"$10,823,158 ","1,614","$4,340,108 ","1,611",4-Sep,15-Oct
140,Not Easily Broken,SGem,"$10,572,742 ",725,"$5,314,278 ",724,9-Jan,8-Feb
141,Pandorum,Over.,"$10,330,853 ","2,506","$4,424,126 ","2,506",25-Sep,19-Nov
142,Whiteout,WB,"$10,275,638 ","2,745","$4,915,104 ","2,745",11-Sep,17-Dec
143,Next Day Air,Sum.,"$10,027,047 ","1,139","$4,111,043 ","1,138",8-May,2-Jul
144,Dragonball Evolution,Fox,"$9,362,785 ","2,181","$4,756,488 ","2,181",10-Apr,4-Jun
145,Everybody's Fine,Mira.,"$9,208,876 ","2,141","$3,852,068 ","2,133",4-Dec,24-Dec
146,Street Fighter: The Legend of Chun-Li,Fox,"$8,742,261 ","1,164","$4,721,110 ","1,136",27-Feb,10-May
147,My Life in Ruins,FoxS,"$8,665,206 ","1,165","$3,223,161 ","1,164",5-Jun,3-Sep
148,Pirate Radio,Focus,"$8,017,917 ",883,"$2,904,380 ",882,13-Nov,7-Jan
149,The Collector,Free,"$7,712,114 ","1,325","$3,576,296 ","1,325",31-Jul,24-Sep
150,Taking Woodstock,Focus,"$7,460,204 ","1,395","$3,457,760 ","1,393",28-Aug,1-Oct
151,Post Grad,Fox,"$6,380,019 ","1,959","$2,651,996 ","1,959",21-Aug,15-Oct
152,Bandslam,Sum.,"$5,210,988 ","2,121","$2,231,273 ","2,121",14-Aug,24-Sep
153,Miss March,FoxS,"$4,543,320 ","1,742","$2,409,156 ","1,742",13-Mar,30-Apr
154,Battle for Terra,LGF,"$1,647,083 ","1,159","$1,082,064 ","1,159",1-May,7-Sep
155,I Hope They Serve Beer in Hell,Free,"$1,429,299 ",266,"$366,909 ",120,16-Oct,12-Nov
156,X Games 3D The Movie,BV,"$1,391,434 ","1,399","$837,216 ","1,399",21-Aug,3-Sep
157,Transylmania,FullC,"$397,641 ","1,007","$263,941 ","1,007",4-Dec,17-Dec
