31,Midnight Run,Uni.,"$38,413,606 ","1,161","$5,506,290 ","1,158",22-Jul
32,The Dead Pool,WB,"$37,903,295 ","1,831","$9,071,330 ","1,831",15-Jul
33,Red Heat,TriS,"$34,994,648 ","1,892","$8,133,822 ","1,885",17-Jun
34,Child's Play,UA,"$33,244,684 ","1,490","$6,583,963 ","1,377",11-Nov
35,The Accused,Par.,"$32,078,318 ",930,"$4,316,369 ",796,14-Oct
36,Shoot to Kill,BV,"$29,300,090 ","1,519","$5,781,628 ","1,503",12-Feb
37,Ernest Saves Christmas,BV,"$28,202,109 ","1,640","$5,710,734 ","1,634",11-Nov
38,Betrayed,UA,"$25,816,139 ","1,101","$5,534,787 ","1,036",26-Aug
39,Funny Farm,WB,"$25,537,221 ","1,557","$5,655,439 ","1,557",3-Jun
40,Alien Nation,Fox,"$25,216,243 ","1,436","$8,421,429 ","1,430",7-Oct
41,Gorillas in the Mist,Uni.,"$24,720,479 ","1,085","$366,925 ",15,7-Oct
42,The Fox and the Hound (re-issue),BV,"$23,556,988 ","1,567","$4,819,215 ","1,567",25-Mar
43,License to Drive,Fox,"$22,433,275 ","1,225","$3,850,934 ","1,223",8-Jul
44,Short Circuit 2,TriS,"$21,630,088 ","1,348","$3,843,067 ","1,346",8-Jul
45,Married to the Mob,Orion,"$21,486,757 ",828,"$3,231,056 ",824,19-Aug
46,Punchline,Col.,"$21,042,667 ",917,"$160,742 ",4,7-Oct
47,The Presidio,Par.,"$20,324,096 ","1,168","$5,119,031 ","1,152",10-Jun
48,Action Jackson,Lori,"$20,256,975 ","1,249","$5,424,783 ","1,249",12-Feb
49,Tucker: The Man and His Dream,Par.,"$19,652,638 ",720,"$3,709,562 ",720,12-Aug
50,The Serpent and the Rainbow,Uni.,"$19,595,031 ","1,431","$5,848,700 ","1,430",5-Feb
51,Police Academy 5: Assignment: Miami Beach,WB,"$19,510,371 ","1,700","$6,106,661 ","1,700",18-Mar
52,Friday the 13th Part VII,Par.,"$19,170,001 ","1,796","$8,245,038 ","1,796",13-May
53,Cocoon: The Return,Fox,"$18,924,919 ",997,"$5,568,143 ",986,23-Nov
54,The Seventh Sign,TriS,"$18,875,011 ","1,258","$3,768,707 ","1,256",1-Apr
55,Above the Law,WB,"$18,869,631 ",868,"$2,037,938 ",350,22-Apr
56,Halloween 4: The Return of Michael Myers,Gal.,"$17,768,757 ","1,692","$6,831,250 ","1,679",21-Oct
57,Frantic,WB,"$17,637,950 ","1,101","$4,359,424 ","1,101",26-Feb
58,Johnny Be Good,Orion,"$17,550,399 ","1,194","$5,249,388 ","1,168",25-Mar
59,For Keeps,TriS,"$17,514,553 ",959,"$4,839,790 ",922,15-Jan
60,"Bright Lights, Big City",UA,"$16,118,077 ","1,199","$5,126,791 ","1,196",1-Apr
61,She's Having a Baby,Par.,"$16,031,707 ","1,133","$3,827,520 ",925,5-Feb
62,Masquerade,MGM,"$15,855,828 ","1,031","$3,500,259 ","1,030",11-Mar
63,Big Top Pee-Wee,Par.,"$15,122,324 ","1,256","$4,625,004 ","1,256",22-Jul
64,Arthur 2: On the Rocks,WB,"$14,681,192 ","1,426","$5,150,962 ","1,426",8-Jul
65,Poltergeist III,MGM,"$14,114,488 ","1,471","$4,344,308 ","1,471",10-Jun
66,My Stepmother is an Alien,Col.,"$13,854,000 ","1,148","$2,066,980 ","1,106",9-Dec
67,Return to Snowy River,BV,"$13,687,027 ","1,121","$3,023,248 ","1,121",15-Apr
68,Vice Versa,Col.,"$13,664,060 ","1,225","$4,050,779 ","1,225",11-Mar
69,They Live,Uni.,"$13,008,928 ","1,463","$4,827,903 ","1,463",4-Nov
70,D.O.A.,BV,"$12,706,478 ",908,"$3,751,432 ",875,18-Mar
71,Everybody's All-American,WB,"$12,638,294 ","1,123","$3,425,796 ","1,122",4-Nov
72,Casual Sex?,Uni.,"$12,277,096 ","1,265","$3,840,032 ","1,264",22-Apr
73,Hellbound: Hellraiser II,NW,"$12,090,735 ","1,187","$3,185,511 ","1,180",23-Dec
74,Caddyshack II,WB,"$11,798,302 ","1,556","$4,436,330 ","1,556",22-Jul
75,Moon Over Parador,Uni.,"$11,444,204 ","1,145","$3,268,975 ","1,145",9-Sep
76,The Couch Trip,Lori,"$11,005,304 ","1,332","$3,351,891 ","1,332",15-Jan
77,Moving,WB,"$10,815,378 ","1,404","$4,022,782 ","1,404",4-Mar
78,Iron Eagle II,TriS,"$10,497,324 ",878,"$3,530,016 ",874,11-Nov
79,Shakedown,Uni.,"$10,068,039 ","1,580","$3,017,800 ","1,580",6-May
80,Bad Dreams,Fox,"$9,797,098 ","1,185","$4,008,870 ","1,180",8-Apr
81,Return of the Living Dead 2,Lori,"$9,205,924 ","1,467","$3,647,254 ","1,467",15-Jan
82,Switching Channels,TriS,"$9,129,999 ",971,"$3,121,752 ",971,4-Mar
83,Salsa - The Motion Picture,Can.,"$8,892,589 ","1,125","$2,627,533 ","1,125",6-May
84,Clean and Sober,WB,"$8,674,093 ",675,"$2,205,628 ",673,12-Aug
85,U2: Rattle and Hum,Par.,"$8,600,823 ","1,391","$3,821,351 ","1,391",4-Nov
86,High Spirits,TriS,"$8,578,231 ",826,"$3,308,250 ",825,18-Nov
87,Satisfaction,Fox,"$8,253,123 ","1,018","$2,779,275 ","1,015",12-Feb
88,The Blob,TriS,"$8,247,943 ","1,081","$2,644,920 ","1,081",5-Aug
89,Dead Ringers,Fox,"$8,038,508 ","1,048","$3,012,180 ","1,042",23-Sep
90,A New Life,Par.,"$7,721,852 ",796,"$2,505,092 ",796,25-Mar
91,Stealing Home,WB,"$7,467,504 ",985,"$2,346,864 ",984,26-Aug
92,Ironweed,TriS,"$7,393,346 ",600,"$36,973 ",2,19-Feb
93,Phantasm II,Uni.,"$7,282,851 ","1,227","$3,012,285 ","1,227",8-Jul
94,Off Limits,Fox,"$7,242,035 ","1,371","$2,796,111 ","1,366",11-Mar
95,Fresh Horses,Col.,"$6,640,346 ","1,276","$3,074,292 ","1,272",18-Nov
96,Hot to Trot,WB,"$6,436,211 ","1,157","$2,206,218 ","1,156",26-Aug
97,Mac and Me,Orion,"$6,424,112 ","1,317","$2,061,464 ","1,314",12-Aug
98,The Unholy,Vest,"$6,337,299 ","1,189","$2,353,452 ","1,189",22-Apr
99,Night in the Life of Jimmy Reardon,Fox,"$6,264,058 ",882,"$2,737,106 ",881,26-Feb
100,Braddock: Missing in Action III,Can.,"$6,193,901 ","1,040","$2,208,116 ","1,040",22-Jan
101,The Rescue,BV,"$5,855,392 ","1,275","$2,194,037 ","1,275",5-Aug
102,"Elvira, Mistress of the Dark",NW,"$5,596,267 ",627,"$1,660,041 ",627,30-Sep
103,Heartbreak Hotel,BV,"$5,509,417 ","1,414","$2,063,546 ","1,338",30-Sep
104,Monkey Shines,Orion,"$5,344,577 ","1,181","$1,902,024 ","1,181",29-Jul
105,Hero and the Terror,Can.,"$5,301,200 ",995,"$1,840,487 ",995,26-Aug
106,The Good Mother,BV,"$4,764,606 ",670,"$1,804,288 ",667,4-Nov
107,Sunset,TriS,"$4,594,452 ","1,024","$2,031,678 ","1,023",29-Apr
108,Memories of Me,MGM,"$3,965,604 ",723,"$1,388,123 ",723,7-Oct
109,Feds,WB,"$3,838,793 ",850,"$1,388,317 ",850,28-Oct
110,Critters 2: The Main Course,NL,"$3,813,293 ","1,114","$1,898,751 ","1,114",29-Apr
111,Dead Heat,NW,"$3,588,626 ","1,012","$1,667,036 ","1,012",6-May
112,New Adventures of Pippi Longstocking,Col.,"$3,569,939 ",844,"$933,462 ",844,29-Jul
113,The Big Blue,Col.,"$3,500,000 ",967,"$1,617,462 ",967,19-Aug
114,18 Again,NW,"$2,567,099 ","1,152","$1,475,645 ","1,152",8-Apr
115,Kansas,TWE,"$2,432,536 ",847,"$1,274,742 ",847,23-Sep
116,Vibes,Col.,"$1,883,811 ","1,003","$916,482 ","1,003",5-Aug
