33,Murphy's Romance,Col.,"$30,867,525 ","1,046","$47,906 ",2,31-Jan
34,A Nightmare on Elm Street 2: Freddy's Revenge,NL,"$29,999,213 ",614,"$2,865,475 ",522,17-Jan
35,Jumpin' Jack Flash,Fox,"$29,844,101 ","1,085","$6,006,610 ","1,080",10-Oct
36,Soul Man,NW,"$27,820,000 ","1,320","$4,422,179 ","1,282",24-Oct
37,Wildcats,WB,"$26,285,544 ","1,062","$5,472,905 ","1,054",14-Feb
38,The Great Mouse Detective,BV,"$25,336,794 ","1,198","$3,220,225 ","1,138",4-Jul
39,Heartburn,Par.,"$25,314,189 ",850,"$5,783,079 ",843,25-Jul
40,The Morning After,Fox,"$25,147,055 ",955,"$5,069,926 ",955,26-Dec
41,Iron Eagle,TriS,"$24,159,872 ","1,129","$6,104,754 ","1,080",17-Jan
42,Tough Guys,BV,"$21,458,229 ","1,266","$4,565,342 ",856,3-Oct
43,F/X,Orion,"$20,603,715 ",914,"$3,240,695 ",914,7-Feb
44,Friday the 13th Part VI,Par.,"$19,472,057 ","1,610","$6,750,837 ","1,610",1-Aug
45,House,NW,"$19,444,631 ","1,440","$5,923,972 ","1,440",28-Feb
46,Flight of the Navigator,BV,"$18,564,613 ","1,024","$3,115,097 ",952,1-Aug
47,"Jo Jo Dancer, Your Life is Calling",Col.,"$18,034,150 ","1,203","$4,879,107 ","1,203",2-May
48,The Delta Force,Can.,"$17,768,900 ","1,720","$5,959,505 ","1,720",14-Feb
49,Song of the South (Re-issue),BV,"$17,659,346 ","1,529","$4,203,111 ","1,505",21-Nov
50,Howard the Duck,Uni.,"$16,295,774 ","1,563","$5,070,136 ","1,554",1-Aug
51,Raw Deal,DEG,"$16,209,459 ","1,733","$5,438,978 ","1,731",6-Jun
52,Armed and Dangerous,Col.,"$15,945,534 ","1,557","$4,348,276 ","1,552",15-Aug
53,Legend,Uni.,"$15,502,112 ","1,187","$4,261,154 ","1,187",18-Apr
54,Youngblood,UA,"$15,448,384 ","1,354","$4,183,292 ","1,354",31-Jan
55,Sleeping Beauty (Re-issue),BV,"$15,120,195 ","1,159","$2,548,698 ",913,21-Mar
56,Psycho III,Uni.,"$14,481,606 ","1,408","$3,238,400 ","1,408",4-Jul
57,Sweet Liberty,Uni.,"$14,205,021 ","1,238","$3,160,891 ","1,234",16-May
58,One Crazy Summer,WB,"$13,431,806 ",984,"$3,433,952 ",984,8-Aug
59,Extremities,Atl,"$13,418,091 ",696,"$2,429,075 ",605,22-Aug
60,Critters,NL,"$13,167,232 ",633,"$1,618,800 ",540,9-May
61,April Fool's Day,Par.,"$12,947,763 ","1,202","$3,373,779 ","1,202",28-Mar
62,Labyrinth,TriS,"$12,729,917 ","1,141","$3,549,243 ","1,141",27-Jun
63,Club Paradise,WB,"$12,308,521 ","1,186","$4,152,296 ","1,172",11-Jul
64,No Mercy,TriS,"$12,303,904 ","1,206","$2,198,069 ","1,206",19-Dec
65,Brighton Beach Memoirs,Uni.,"$11,957,943 ",778,"$2,580,750 ",775,26-Dec
66,Firewalker,Can.,"$11,949,484 ","1,120","$4,130,323 ","1,120",21-Nov
67,Big Trouble in Little China,Fox,"$11,100,000 ","1,092","$2,723,211 ","1,053",4-Jul
68,Under the Cherry Moon,WB,"$10,090,429 ",976,"$3,150,924 ",976,4-Jul
69,Murphy's Law,Can.,"$9,947,631 ","1,260","$3,388,907 ","1,260",18-Apr
70,Space Camp,Fox,"$9,697,739 ","1,024","$2,918,072 ",979,6-Jun
71,Deadly Friend,WB,"$8,988,731 ","1,213","$3,804,429 ","1,213",10-Oct
72,Manhunter,DEG,"$8,620,929 ",779,"$2,204,400 ",779,15-Aug
73,The Care Bears Movie 2,Col.,"$8,540,346 ","1,476","$2,489,750 ","1,446",21-Mar
74,Something Wild,Orion,"$8,362,969 ",916,"$1,825,717 ",914,7-Nov
75,Lucas,Fox,"$8,200,000 ",629,"$1,250,101 ",628,28-Mar
76,Haunted Honeymoon,Orion,"$8,033,397 ","1,047","$2,768,003 ","1,046",25-Jul
77,The Texas Chainsaw Massacre 2,Can.,"$8,025,872 ","1,474","$2,822,439 ","1,474",22-Aug
78,The Best of Times,Uni.,"$7,790,931 ",872,"$2,419,800 ",872,31-Jan
79,Runaway Train,Can.,"$7,683,620 ",965,"$2,601,480 ",965,17-Jan
80,Quicksilver,Col.,"$7,634,909 ","1,253","$3,170,215 ","1,251",14-Feb
81,Maximum Overdrive,DEG,"$7,433,663 ","1,198","$3,205,644 ","1,198",25-Jul
82,The Boy Who Could Fly,Fox,"$7,177,431 ",664,"$204,461 ",39,26-Sep
83,Blue City,Par.,"$6,947,787 ","1,050","$2,748,096 ","1,050",2-May
84,Trick or Treat,DEG,"$6,797,218 ","1,267","$2,912,687 ","1,267",24-Oct
85,Black Moon Rising,NW,"$6,637,565 ",902,"$2,775,388 ",902,10-Jan
86,A Fine Mess,Col.,"$6,029,824 ","1,162","$2,620,657 ","1,162",8-Aug
87,My Little Pony,DEG,"$5,958,456 ","1,003","$416,108 ",421,13-Jun
88,Highlander,Fox,"$5,900,000 ","1,040","$2,453,021 ","1,040",7-Mar
89,Transformers: The Movie,DEG,"$5,849,647 ",990,"$1,779,559 ",990,8-Aug
90,The Hitcher,TriS,"$5,844,868 ",794,"$2,134,214 ",794,21-Feb
91,Crossroads (1986),Col.,"$5,839,031 ",982,"$2,071,680 ",982,14-Mar
92,Troll,EP,"$5,450,815 ",959,"$2,595,054 ",959,17-Jan
93,52 Pick-Up,Can.,"$5,186,646 ",730,"$1,654,835 ",730,7-Nov
94,Out of Bounds,Col.,"$5,099,316 ","1,207","$2,144,764 ","1,207",25-Jul
95,Vamp,NW,"$4,941,117 ","1,104","$2,187,458 ","1,104",18-Jul
96,Invaders From Mars,Can.,"$4,884,663 ","1,212","$2,046,576 ","1,212",6-Jun
97,Band of the Hand,TriS,"$4,865,912 ",930,"$2,235,720 ",930,11-Apr
98,American Anthem,Col.,"$4,845,724 ",900,"$1,867,969 ",900,27-Jun
99,Off Beat,BV,"$4,842,778 ","1,127","$2,011,192 ","1,127",11-Apr
100,My Chauffeur,Crwn,"$4,781,448 ","1,253","$3,613,652 ","1,253",24-Jan
101,Violets Are Blue,Col.,"$4,743,287 ",654,"$256,581 ",22,25-Apr
102,King Kong Lives,DEG,"$4,711,220 ","1,105","$1,172,942 ","1,105",19-Dec
103,Fire with Fire,Par.,"$4,636,169 ","1,000","$1,770,043 ","1,000",9-May
104,Eliminators,EP,"$4,601,256 ",993,"$1,987,072 ",993,31-Jan
105,That's Life,Col.,"$4,079,895 ",700,"$1,444,284 ",700,10-Oct
106,Tai-Pan,DEG,"$4,007,250 ",860,"$1,863,469 ",860,7-Nov
107,The Manhattan Project,Fox,"$3,900,000 ",834,"$1,503,545 ",827,13-Jun
108,Power,Fox,"$3,800,000 ",770,"$1,854,200 ",770,31-Jan
109,Head Office,TriS,"$3,393,807 ",907,"$1,937,934 ",907,3-Jan
110,Born American,PEC,"$3,388,020 ","1,071","$2,225,475 ","1,071",29-Aug
111,Bullies,Uni.,"$2,995,527 ","1,005","$1,532,605 ","1,005",29-Aug
112,Playing for Keeps (1986),Uni.,"$2,669,366 ","1,148","$1,406,300 ","1,148",3-Oct
113,Streets of Gold,Fox,"$2,546,238 ",797,"$1,279,498 ",797,14-Nov
114,Dangerously Close,Can.,"$2,390,525 ",827,"$1,180,506 ",827,9-May
115,Sky Bandits,Gal.,"$2,295,500 ","1,335","$1,468,500 ","1,335",31-Oct
116,Jake Speed,NW,"$1,943,751 ",795,"$1,058,048 ",795,30-May
117,Pirates (1986),Can.,"$1,641,825 ","1,108","$1,035,447 ","1,108",18-Jul
118,Solarbabies,MGM,"$1,579,260 ",692,"$704,692 ",692,26-Nov
119,GoBots: Battle of the Rock Lords,Atl,"$1,338,264 ","1,045","$531,905 ","1,045",21-Mar
