100,Unleashed,Rog.,"$24,537,621 ","1,962","$10,900,901 ","1,957",13-May,14-Jul
101,Elektra,Fox,"$24,409,722 ","3,204","$12,804,793 ","3,204",14-Jan,31-Mar
102,Ice Princess,BV,"$24,402,491 ","2,501","$6,807,471 ","2,501",18-Mar,16-Jun
103,Lord of War,Lions,"$24,149,632 ","2,814","$9,390,144 ","2,814",16-Sep,3-Nov
104,Hotel Rwanda,UA,"$23,530,892 ",824,"$100,091 ",7,4-Feb,28-Apr
105,Two for the Money,Uni.,"$22,991,379 ","2,397","$8,703,240 ","2,391",7-Oct,17-Nov
106,Prime,Uni.,"$22,827,153 ","1,837","$6,220,935 ","1,827",28-Oct,15-Dec
107,Deuce Bigalow: European Gigolo,Sony,"$22,400,154 ","3,127","$9,626,287 ","3,127",12-Aug,2-Oct
108,Hustle and Flow,ParC,"$22,202,809 ","1,016","$8,017,808 ","1,013",22-Jul,28-Nov
109,A Lot Like Love,BV,"$21,845,719 ","2,502","$7,576,593 ","2,502",22-Apr,7-Jul
110,George A. Romero's Land of the Dead,Uni.,"$20,700,082 ","2,253","$10,221,705 ","2,249",24-Jun,4-Aug
111,Assault on Precinct 13,Rog.,"$20,040,895 ","2,297","$6,502,724 ","2,297",19-Jan,24-Feb
112,Man of the House,Sony,"$19,699,706 ","2,422","$8,917,251 ","2,422",25-Feb,7-Apr
113,Valiant,BV,"$19,478,106 ","2,016","$5,914,722 ","2,014",19-Aug,17-Nov
114,The Producers,Uni.,"$19,398,532 ",978,"$154,590 ",6,25-Dec,23-Feb
115,Cursed,Dim.,"$19,297,522 ","2,805","$9,633,085 ","2,805",25-Feb,13-May
116,Into the Blue,Sony,"$18,801,234 ","2,789","$7,057,854 ","2,789",30-Sep,2-Jan
117,The Upside of Anger,NL,"$18,761,993 ","1,166","$211,559 ",9,1-Apr,26-Jun
118,North Country,WB,"$18,337,722 ","2,555","$6,422,455 ","2,555",21-Oct,12-Jan
119,Pooh's Heffalump Movie,BV,"$18,098,433 ","2,529","$5,805,559 ","2,529",11-Feb,14-Apr
120,Roll Bounce,FoxS,"$17,380,866 ","1,661","$7,570,366 ","1,625",23-Sep,5-Jan
121,Kung Fu Hustle,SPC,"$17,108,591 ","2,503","$269,225 ",7,22-Apr,18-Aug
122,The Devil's Rejects,Lions,"$17,044,981 ","1,757","$7,067,335 ","1,757",22-Jul,25-Aug
123,Son of the Mask,NL,"$17,018,422 ","2,966","$7,511,675 ","2,966",18-Feb,28-Apr
124,Rebound,Fox,"$16,809,014 ","2,464","$5,033,848 ","2,464",1-Jul,22-Sep
125,The Perfect Man,Uni.,"$16,535,005 ","2,090","$5,300,980 ","2,087",17-Jun,11-Aug
126,Wolf Creek,W/Dim.,"$16,188,180 ","1,761","$2,805,754 ","1,749",25-Dec,9-Mar
127,Waiting...,Lions,"$16,124,543 ","1,652","$6,021,106 ","1,652",7-Oct,17-Nov
128,The Gospel,SGem,"$15,778,152 ",983,"$7,523,571 ",969,7-Oct,20-Nov
129,The Greatest Game Ever Played,BV,"$15,337,393 ","1,810","$3,657,322 ","1,014",30-Sep,1-Dec
130,The Cave,SGem,"$15,007,991 ","2,195","$6,147,294 ","2,195",26-Aug,2-Oct
131,The Honeymooners,Par.,"$12,843,849 ","1,912","$5,538,835 ","1,912",10-Jun,11-Aug
132,The Weather Man,Par.,"$12,482,775 ","1,510","$4,248,465 ","1,510",28-Oct,20-Dec
133,Lords of Dogtown,Sony,"$11,273,517 ","1,865","$5,623,373 ","1,865",3-Jun,26-Jun
134,House of Flying Daggers,SPC,"$11,050,094 ","1,189","$397,472 ",15,14-Jan,7-Apr
135,Shopgirl,BV,"$10,284,523 ",493,"$229,685 ",8,18-Nov,23-Mar
136,In the Mix,Lions,"$10,223,896 ","1,608","$4,448,491 ","1,608",23-Nov,29-Dec
137,Domino,NL,"$10,169,202 ","2,223","$4,670,120 ","2,223",14-Oct,10-Nov
138,The Great Raid,Mira.,"$10,167,373 ",920,"$3,376,009 ",819,12-Aug,20-Oct
139,Cry Wolf,Rog.,"$10,047,674 ","1,789","$4,428,209 ","1,789",16-Sep,3-Nov
140,The Ice Harvest,Focus,"$9,016,782 ","1,555","$3,740,799 ","1,550",23-Nov,15-Dec
141,An Unfinished Life,Mira.,"$8,586,392 ",888,"$1,008,308 ",139,16-Sep,20-Oct
142,The Man,NL,"$8,330,720 ","2,040","$4,065,014 ","2,040",9-Sep,13-Oct
143,Proof,Mira.,"$7,535,331 ",517,"$193,840 ",8,16-Sep,24-Nov
144,The Jacket,WIP,"$6,303,762 ","1,331","$2,723,682 ","1,331",4-Mar,26-May
145,Underclassman,Mira.,"$5,655,459 ","1,132","$2,525,364 ","1,132",2-Sep,20-Oct
146,Alone in the Dark,Lions,"$5,178,569 ","2,124","$2,834,421 ","2,124",28-Jan,17-Feb
147,Mindhunters,Dim.,"$4,480,744 ","1,040","$1,911,358 ","1,040",13-May,14-Jul
148,King's Ransom,NL,"$4,008,527 ","1,508","$2,137,685 ","1,508",22-Apr,2-Jun
149,High Tension,Lions,"$3,681,066 ","1,323","$1,897,705 ","1,323",10-Jun,30-Jun
150,Stay,Fox,"$3,626,883 ","1,684","$2,188,199 ","1,684",21-Oct,27-Nov
151,Supercross,Fox,"$3,102,550 ","1,621","$1,330,520 ","1,621",17-Aug,29-Sep
152,Oliver Twist,Sony,"$2,080,321 ",779,"$68,447 ",5,30-Sep,16-Oct
153,A Sound of Thunder,WB,"$1,900,451 ",816,"$917,398 ",816,2-Sep,6-Oct
154,Indigo,Mont.,"$1,190,000 ",603,"$1,190,000 ",603,28-Jan,-
155,Undiscovered,Lions,"$1,069,318 ","1,304","$676,048 ","1,304",26-Aug,8-Sep
156,Kids in America,Slow,"$537,667 ",701,"$440,228 ",701,21-Oct,27-Oct
157,The Passion Recut,NM,"$508,326 ",957,"$223,789 ",957,11-Mar,31-Mar
