24,Green Lantern,WB,"$116,601,172 ","3,816","$53,174,303 ","3,816",17-Jun,29-Sep
25,Hop,Uni.,"$108,085,305 ","3,616","$37,543,710 ","3,579",1-Apr,16-Jun
26,Paranormal Activity 3,Par.,"$104,028,807 ","3,329","$52,568,183 ","3,321",21-Oct,5-Jan
27,Just Go With It,Sony,"$103,028,109 ","3,548","$30,514,732 ","3,548",11-Feb,19-May
28,The Girl with the Dragon Tattoo (2011),Sony,"$102,515,793 ","2,950","$12,768,604 ","2,914",21-Dec,22-Mar
29,Bad Teacher,Sony,"$100,292,856 ","3,049","$31,603,106 ","3,049",24-Jun,13-Oct
30,Cowboys & Aliens,Uni.,"$100,240,551 ","3,754","$36,431,290 ","3,750",29-Jul,3-Nov
31,Gnomeo and Juliet,BV,"$99,967,670 ","3,037","$25,356,909 ","2,994",11-Feb,23-Jun
32,The Green Hornet,Sony,"$98,780,042 ","3,584","$33,526,876 ","3,584",14-Jan,21-Apr
33,The Lion King (in 3D),BV,"$94,242,001 ","2,340","$30,151,614 ","2,330",16-Sep,12-Jan
34,The Muppets,BV,"$88,631,237 ","3,440","$29,239,026 ","3,440",23-Nov,5-Apr
35,Real Steel,BV,"$85,468,508 ","3,440","$27,319,677 ","3,440",7-Oct,16-Feb
36,"Crazy, Stupid, Love.",WB,"$84,351,197 ","3,020","$19,104,303 ","3,020",29-Jul,24-Nov
37,Battle: Los Angeles,Sony,"$83,552,429 ","3,417","$35,573,187 ","3,417",11-Mar,2-Jun
38,Immortals,Rela.,"$83,504,017 ","3,120","$32,206,425 ","3,112",11-Nov,23-Feb
39,The Descendants,FoxS,"$82,584,160 ","2,038","$1,190,096 ",29,9-Dec,19-Apr
40,Zookeeper,Sony,"$80,360,843 ","3,482","$20,065,617 ","3,482",8-Jul,27-Oct
41,War Horse,BV,"$79,884,879 ","2,856","$7,515,402 ","2,376",25-Dec,3-May
42,Limitless,Rela.,"$79,249,455 ","2,838","$18,907,302 ","2,756",18-Mar,7-Jul
43,Tower Heist,Uni.,"$78,046,570 ","3,870","$24,025,190 ","3,367",4-Nov,2-Feb
44,The Adventures of Tintin,Par.,"$77,591,831 ","3,087","$9,720,993 ","3,087",21-Dec,22-Mar
45,Contagion,WB,"$75,658,097 ","3,222","$22,403,596 ","3,222",9-Sep,15-Dec
46,We Bought a Zoo,Fox,"$75,624,550 ","3,170","$9,360,434 ","3,117",23-Dec,17-May
47,Moneyball,Sony,"$75,605,492 ","3,018","$19,501,302 ","2,993",23-Sep,2-Feb
48,Jack and Jill,Sony,"$74,158,157 ","3,438","$25,003,575 ","3,438",11-Nov,26-Feb
49,Hugo,Par.,"$73,864,507 ","2,608","$11,364,505 ","1,277",23-Nov,12-Apr
50,Justin Bieber: Never Say Never,Par.,"$73,013,910 ","3,118","$29,514,054 ","3,105",11-Feb,12-May
51,Dolphin Tale,WB,"$72,286,779 ","3,515","$19,152,401 ","3,507",23-Sep,26-Jan
52,No Strings Attached,Par.,"$70,662,220 ","3,050","$19,652,921 ","3,018",21-Jan,7-Apr
53,Mr. Popper's Penguins,Fox,"$68,224,452 ","3,342","$18,445,355 ","3,339",17-Jun,20-Oct
54,Happy Feet Two,WB,"$64,006,466 ","3,611","$21,237,068 ","3,606",18-Nov,8-Mar
55,Unknown,WB,"$63,686,397 ","3,043","$21,856,389 ","3,043",18-Feb,12-May
56,The Adjustment Bureau,Uni.,"$62,495,645 ","2,847","$21,157,730 ","2,840",4-Mar,26-May
57,Water for Elephants,Fox,"$58,709,717 ","2,820","$16,842,353 ","2,817",22-Apr,11-Aug
58,The Lincoln Lawyer,LGF,"$58,009,200 ","2,707","$13,206,453 ","2,707",18-Mar,21-Jul
59,Midnight in Paris,SPC,"$56,817,045 ","1,038","$599,003 ",6,10-Jun,22-Mar
60,Friends with Benefits,SGem,"$55,802,754 ","2,926","$18,622,150 ","2,926",22-Jul,22-Sep
61,I Am Number Four,BV,"$55,100,437 ","3,156","$19,449,893 ","3,154",18-Feb,2-Jun
62,Source Code,Sum.,"$54,712,227 ","2,971","$14,812,094 ","2,961",1-Apr,14-Jul
63,New Year's Eve,WB (NL),"$54,544,638 ","3,505","$13,019,180 ","3,505",9-Dec,23-Feb
64,Insidious,FD,"$54,009,150 ","2,419","$13,271,464 ","2,408",1-Apr,8-Sep
65,Tyler Perry's Madea's Big Happy Family,LGF,"$53,345,287 ","2,288","$25,068,677 ","2,288",22-Apr,21-Jul
66,Diary of a Wimpy Kid: Rodrick Rules,Fox,"$52,698,535 ","3,169","$23,751,502 ","3,167",25-Mar,14-Jul
67,Footloose (2011),Par.,"$51,802,742 ","3,555","$15,556,113 ","3,549",14-Oct,12-Jan
68,The Dilemma,Uni.,"$48,475,290 ","2,943","$17,816,230 ","2,940",14-Jan,3-Mar
69,Arthur Christmas,Sony,"$46,462,469 ","3,376","$12,068,931 ","3,376",23-Nov,12-Jan
70,Hall Pass,WB (NL),"$45,060,734 ","2,950","$13,535,374 ","2,950",25-Feb,12-May
71,Soul Surfer,TriS,"$43,853,424 ","2,240","$10,601,862 ","2,214",8-Apr,21-Jul
72,Final Destination 5,WB (NL),"$42,587,643 ","3,155","$18,031,396 ","3,155",12-Aug,13-Oct
73,The Ides of March,Sony,"$40,962,534 ","2,199","$10,470,143 ","2,199",7-Oct,12-Jan
74,Hanna,Focus,"$40,259,119 ","2,545","$12,370,549 ","2,535",8-Apr,7-Jul
75,Something Borrowed,WB,"$39,046,489 ","2,904","$13,945,368 ","2,904",6-May,28-Jul
76,Spy Kids: All the Time in the World,W/Dim.,"$38,538,188 ","3,305","$11,644,672 ","3,295",19-Aug,15-Dec
77,Scream 4,W/Dim.,"$38,180,928 ","3,314","$18,692,090 ","3,305",15-Apr,30-Jun
78,"Big Mommas: Like Father, Like Son",Fox,"$37,915,414 ","2,821","$16,300,803 ","2,821",18-Feb,26-May
79,Red Riding Hood,WB,"$37,662,162 ","3,030","$14,005,335 ","3,030",11-Mar,26-May
80,In Time,Fox,"$37,520,095 ","3,127","$12,050,368 ","3,122",28-Oct,2-Feb
81,Paul,Uni.,"$37,412,945 ","2,806","$13,043,310 ","2,802",18-Mar,19-May
82,J. Edgar,WB,"$37,306,030 ","1,985","$11,217,324 ","1,910",11-Nov,23-Feb
83,The Roommate,SGem,"$37,300,107 ","2,534","$15,002,635 ","2,534",4-Feb,24-Mar
84,Jumping the Broom,TriS,"$37,295,394 ","2,035","$15,215,487 ","2,035",6-May,30-Jun
85,The Change-Up,Uni.,"$37,081,475 ","2,913","$13,531,115 ","2,913",5-Aug,29-Sep
86,30 Minutes or Less,Sony,"$37,053,924 ","2,888","$13,330,118 ","2,888",12-Aug,29-Sep
87,Colombiana,TriS,"$36,665,854 ","2,614","$10,408,176 ","2,614",26-Aug,3-Nov
88,Sucker Punch,WB,"$36,392,502 ","3,033","$19,058,199 ","3,033",25-Mar,26-May
89,Larry Crowne,Uni.,"$35,608,245 ","2,976","$13,096,065 ","2,973",1-Jul,18-Aug
90,A Very Harold & Kumar 3D Christmas,WB (NL),"$35,061,031 ","2,875","$12,954,142 ","2,875",4-Nov,12-Jan
91,Drive (2011),FD,"$35,060,689 ","2,904","$11,340,461 ","2,886",16-Sep,9-Feb
92,50/50,Sum.,"$35,014,192 ","2,479","$8,644,095 ","2,458",30-Sep,29-Dec
93,Courageous,TriS,"$34,522,221 ","1,214","$9,112,839 ","1,161",30-Sep,26-Jan
94,The Rite,WB (NL),"$33,047,633 ","2,985","$14,789,393 ","2,985",28-Jan,7-Apr
95,Arthur (2011),WB,"$33,035,397 ","3,276","$12,222,756 ","3,276",8-Apr,9-Jun
96,The Debt,Focus,"$31,177,548 ","1,874","$9,909,499 ","1,826",31-Aug,3-Nov
97,The Sitter,Fox,"$30,441,326 ","2,752","$9,851,435 ","2,750",9-Dec,16-Feb
98,Priest,SGem,"$29,136,626 ","2,864","$14,953,664 ","2,864",13-May,23-Jun
99,The Mechanic,CBS,"$29,121,498 ","2,704","$11,422,006 ","2,703",28-Jan,7-Apr
100,Abduction,LGF,"$28,087,155 ","3,118","$10,925,253 ","3,118",23-Sep,15-Dec
101,Beastly,CBS,"$27,865,571 ","1,959","$9,851,102 ","1,952",4-Mar,19-May
102,Winnie the Pooh,BV,"$26,692,846 ","2,405","$7,857,076 ","2,405",15-Jul,22-Sep
103,Killer Elite,ORF,"$25,124,966 ","2,986","$9,352,008 ","2,986",23-Sep,17-Nov
104,Season of the Witch,Rela.,"$24,827,228 ","2,827","$10,612,375 ","2,816",7-Jan,24-Mar
105,Our Idiot Brother,Wein.,"$24,816,118 ","2,555","$7,011,631 ","2,555",26-Aug,24-Nov
106,Don't Be Afraid of the Dark,FD,"$24,046,682 ","2,780","$8,525,728 ","2,760",26-Aug,17-Nov
107,Sanctum,Uni.,"$23,209,310 ","2,789","$9,447,930 ","2,787",4-Feb,3-Mar
108,Monte Carlo,Fox,"$23,186,769 ","2,473","$7,453,944 ","2,473",1-Jul,29-Sep
109,Your Highness,Uni.,"$21,596,445 ","2,772","$9,360,020 ","2,769",8-Apr,19-May
110,The Darkest Hour,Sum.,"$21,443,494 ","2,327","$2,993,519 ","2,324",25-Dec,1-Mar
111,Mars Needs Moms,BV,"$21,392,758 ","3,117","$6,914,488 ","3,117",11-Mar,23-Jun
112,Dream House,Uni.,"$21,302,340 ","2,664","$8,129,355 ","2,661",30-Sep,17-Nov
113,Conan the Barbarian (2011),LGF,"$21,295,021 ","3,015","$10,021,215 ","3,015",19-Aug,6-Oct
114,The Three Musketeers (2011),Sum.,"$20,374,484 ","3,017","$8,674,452 ","3,017",21-Oct,29-Dec
115,Country Strong,SGem,"$20,218,921 ","1,441","$30,452 ",2,7-Jan,17-Feb
116,The Eagle,Focus,"$19,490,041 ","2,296","$8,684,464 ","2,296",11-Feb,7-Apr
117,Shark Night 3D,Rela.,"$18,877,153 ","2,848","$8,404,260 ","2,806",2-Sep,24-Nov
118,127 Hours,FoxS,"$18,335,230 ",916,"$264,851 ",4,28-Jan,14-Apr
119,Fright Night (2011),BV,"$18,302,607 ","3,114","$7,714,388 ","3,114",19-Aug,10-Nov
120,Apollo 18,W/Dim.,"$17,687,709 ","3,330","$8,704,271 ","3,328",2-Sep,24-Nov
121,The Thing (2011),Uni.,"$16,928,670 ","2,996","$8,493,665 ","2,996",14-Oct,17-Nov
122,Young Adult,Par.,"$16,311,571 ",987,"$310,263 ",8,16-Dec,23-Feb
123,African Cats,BV,"$15,428,747 ","1,224","$6,003,200 ","1,220",22-Apr,14-Jul
124,Judy Moody and the NOT Bummer Summer,Rela.,"$15,013,650 ","2,524","$6,076,859 ","2,524",10-Jun,18-Aug
125,My Week with Marilyn,Wein.,"$14,600,347 ",630,"$1,750,507 ",244,23-Dec,5-Apr
126,What's Your Number?,Fox,"$14,011,084 ","3,011","$5,421,669 ","3,002",30-Sep,24-Nov
127,One Day,Focus,"$13,843,771 ","1,725","$5,079,566 ","1,719",19-Aug,22-Sep
128,Warrior,LGF,"$13,657,115 ","1,883","$5,242,107 ","1,869",9-Sep,3-Nov
129,The Rum Diary,FD,"$13,109,815 ","2,292","$5,135,369 ","2,273",28-Oct,22-Dec
130,Glee The 3D Concert Movie,Fox,"$11,862,398 ","2,040","$5,961,231 ","2,040",12-Aug,29-Sep
131,The Conspirator,RAtt.,"$11,538,204 ",849,"$3,506,602 ",707,15-Apr,15-Sep
132,Drive Angry,Sum.,"$10,721,033 ","2,290","$5,187,625 ","2,290",25-Feb,21-Apr
133,Straw Dogs (2011),SGem,"$10,324,441 ","2,408","$5,123,760 ","2,408",16-Sep,13-Oct
134,Hoodwinked Too! Hood vs. Evil,Wein.,"$10,143,779 ","2,505","$4,108,630 ","2,505",29-Apr,21-Jul
135,Prom,BV,"$10,130,219 ","2,730","$4,712,638 ","2,730",29-Apr,23-Jun
136,I Don't Know How She Does It,Wein.,"$9,662,284 ","2,490","$4,402,201 ","2,476",16-Sep,24-Nov
137,Johnny English Reborn,Uni.,"$8,305,970 ","1,554","$3,833,300 ","1,552",21-Oct,24-Nov
138,The Big Year,Fox,"$7,204,138 ","2,150","$3,251,884 ","2,150",14-Oct,1-Dec
139,Take Me Home Tonight,Rela.,"$6,928,068 ","2,003","$3,464,679 ","2,003",4-Mar,21-Apr
140,The King's Speech (PG-13),Wein.,"$3,344,306 ","1,011","$1,133,162 ","1,011",1-Apr,16-Jun
141,The Way Back,NM,"$2,701,859 ",678,"$1,218,868 ",678,21-Jan,3-Mar
142,Bucky Larson: Born to Be a Star,Sony,"$2,529,395 ","1,500","$1,415,023 ","1,500",9-Sep,22-Sep
143,The Mighty Macs,QM,"$1,891,936 ",975,"$963,221 ",975,21-Oct,1-Dec
144,The Art of Getting By,FoxS,"$1,430,241 ",610,"$679,160 ",610,17-Jun,14-Jul
145,Dylan Dog: Dead of Night,OMNI/FSR,"$1,186,538 ",875,"$754,779 ",875,29-Apr,19-May
146,Creature (2011),BD,"$508,714 ","1,507","$327,000 ","1,507",9-Sep,15-Sep
