38,The Emerald Forest,Emb,"$24,468,550 ","1,110","$4,345,150 ","1,110",5-Jul
39,Weird Science,Uni.,"$23,834,048 ","1,172","$4,895,421 ","1,158",2-Aug
40,Santa Claus: The Movie,TriS,"$23,717,291 ","1,585","$5,647,160 ",970,27-Nov
41,The Care Bears Movie,Gold.,"$22,934,622 ","1,003","$3,725,001 ","1,003",29-Mar
42,Friday the 13th - Part V,Par.,"$21,930,418 ","1,759","$8,032,883 ","1,759",22-Mar
43,The Black Cauldron,BV,"$21,288,692 ","1,276","$4,180,110 ","1,276",26-Jul
44,Porky's Revenge (Part III),Fox,"$20,518,905 ","1,423","$6,207,507 ","1,423",22-Mar
45,Code of Silence,Orion,"$20,345,361 ","1,810","$5,512,461 ","1,810",3-May
46,Volunteers,TriS,"$19,875,740 ","1,560","$5,184,360 ","1,560",16-Aug
47,Young Sherlock Holmes,Par.,"$19,739,575 ","1,502","$2,538,234 ",920,6-Dec
48,Year of the Dragon,MGM,"$18,707,466 ",982,"$4,093,079 ",982,16-Aug
49,Ladyhawke,WB,"$18,432,000 ","1,056","$3,450,536 ","1,056",12-Apr
50,The Sure Thing,MGM,"$18,135,531 ","1,115","$3,124,782 ","1,115",1-Mar
51,Invasion U.S.A.,Can.,"$17,536,256 ","1,735","$6,891,609 ","1,735",27-Sep
52,To Live and Die in L.A.,MGM,"$17,307,019 ","1,135","$3,551,761 ","1,135",1-Nov
53,The Falcon and the Snowman,Orion,"$17,130,087 ",914,"$2,358,846 ",265,8-Feb
54,Death Wish 3,Can.,"$16,116,878 ","1,460","$5,319,116 ","1,460",1-Nov
55,King Solomon's Mines,Can.,"$15,057,465 ","1,122","$5,005,788 ","1,122",22-Nov
56,Baby: Secret of the Lost Legend,BV,"$14,972,297 ","1,277","$4,035,147 ",916,22-Mar
57,Clue,Par.,"$14,643,997 ","1,022","$2,014,166 ","1,006",13-Dec
58,Remo Williams: The Adventure Begins,Orion,"$14,393,902 ","1,175","$3,376,971 ","1,170",11-Oct
59,Return of the Living Dead,Orion,"$14,237,880 ","1,506","$4,403,169 ","1,506",16-Aug
60,A Chorus Line,Col.,"$14,202,899 ",680,"$222,919 ",19,20-Dec
61,Follow That Bird (Sesame St.),WB,"$13,961,370 ","1,129","$2,415,626 ","1,129",2-Aug
62,One Magic Christmas,BV,"$13,677,222 ",827,"$2,662,241 ",824,22-Nov
63,Cat's Eye,MGM,"$13,086,298 ","1,492","$3,451,191 ","1,460",12-Apr
64,Vision Quest,WB,"$12,993,175 ",993,"$2,651,665 ",993,15-Feb
65,Real Genius,TriS,"$12,952,019 ",990,"$2,557,180 ",990,9-Aug
66,Perfect,Col.,"$12,918,858 ","1,344","$4,222,810 ","1,344",7-Jun
67,Silver Bullet,Par.,"$12,361,866 ","1,285","$4,013,563 ","1,285",11-Oct
68,Enemy Mine,Fox,"$12,303,411 ",713,"$1,594,702 ",703,20-Dec
69,Lifeforce,TriS,"$11,603,545 ","1,526","$4,209,136 ","1,526",21-Jun
70,Just One of the Guys,Col.,"$11,528,900 ","1,215","$3,307,171 ","1,215",26-Apr
71,The River,Uni.,"$11,489,982 ","1,001","$30,027 ",3,11-Jan
72,Return of the Jedi (Re-issue),Fox,"$11,252,123 ",894,"$3,209,056 ",849,29-Mar
73,Return to Oz,BV,"$11,137,801 ","1,238","$2,844,895 ","1,238",21-Jun
74,Gotcha!,Uni.,"$10,806,919 ","1,218","$2,360,484 ","1,218",3-May
75,Missing in Action II: The Beginning,Can.,"$10,755,447 ","1,336","$3,868,515 ","1,336",1-Mar
76,Moving Violations,Fox,"$10,627,754 ","1,325","$3,469,488 ","1,322",19-Apr
77,American Ninja,Can.,"$10,499,694 ",672,"$3,234,837 ",672,30-Aug
78,Better Off Dead,WB,"$10,297,601 ",650,"$56,371 ",13,11-Oct
79,Once Bitten,Gold.,"$10,000,000 ","1,095","$4,025,657 ","1,095",15-Nov
80,Explorers,Par.,"$9,873,044 ","1,750","$3,607,340 ","1,750",12-Jul
81,Ghostbusters (Re-issue),Col.,"$9,389,135 ",990,"$2,085,116 ",990,23-Aug
82,Tuff Turf,Orion,"$9,369,329 ",653,"$1,509,380 ",440,1-Feb
83,Sweet Dreams,TriS,"$9,085,049 ",778,"$2,161,284 ",778,11-Oct
84,Target,WB,"$9,023,199 ","1,085","$2,670,522 ","1,085",8-Nov
85,Mischief,Fox,"$8,692,426 ","1,221","$2,618,460 ","1,221",8-Feb
86,The Man with One Red Shoe,Fox,"$8,645,411 ","1,049","$3,139,015 ","1,044",19-Jul
87,That Was Then... This Is Now,Par.,"$8,630,068 ",800,"$2,502,780 ",800,8-Nov
88,Secret Admirer,Orion,"$8,622,757 ","1,300","$2,414,984 ","1,300",14-Jun
89,Stick,Uni.,"$8,489,518 ","1,173","$3,358,299 ","1,173",26-Apr
90,D.A.R.Y.L.,Par.,"$7,840,873 ","1,100","$2,649,832 ","1,100",14-Jun
91,Into the Night,Uni.,"$7,562,164 ","1,096","$2,574,438 ","1,096",8-Mar
92,Transylvania 6-5000,NW,"$7,196,872 ",701,"$2,507,542 ",701,8-Nov
93,Red Sonja,MGM,"$6,948,633 ","1,091","$2,263,553 ","1,091",5-Jul
94,Girls Just Want to Have Fun,NW,"$6,326,051 ",613,"$1,650,078 ",613,12-Apr
95,Rustler's Rhapsody,Par.,"$6,090,497 ","1,480","$2,374,973 ","1,480",10-May
96,Heaven Help Us,MGM,"$6,070,794 ","1,003","$2,235,687 ","1,003",8-Feb
97,Gymkata,MGM,"$5,730,596 ",654,"$1,261,845 ",654,3-May
98,Creator,Uni.,"$5,349,607 ",820,"$2,019,728 ",820,20-Sep
99,King David,Par.,"$5,111,099 ",731,"$2,212,481 ",730,29-Mar
100,Gremlins (Re-issue),WB,"$4,914,643 ","1,174","$2,393,778 ","1,174",30-Aug
101,Rainbow Brite and the Star Stealer,WB,"$4,889,971 ","1,090","$1,847,962 ","1,088",15-Nov
102,The Company of Wolves,Can.,"$4,389,334 ",995,"$2,234,776 ",995,19-Apr
103,Mrs. Soffel,MGM,"$4,385,312 ",801,"$86,280 ",2,8-Feb
104,The Mean Season,Orion,"$4,349,446 ",876,"$1,560,591 ",876,15-Feb
105,That's Dancing!,MGM,"$4,210,938 ",906,"$1,506,802 ",906,18-Jan
106,My Science Project,BV,"$4,122,748 ","1,003","$1,504,118 ","1,003",9-Aug
107,The Heavenly Kid,Orion,"$3,852,271 ","1,019","$1,614,225 ","1,019",26-Jul
108,Turk 182,Fox,"$3,594,997 ",801,"$1,589,234 ",792,15-Feb
109,The Bride,Col.,"$3,558,669 ",980,"$1,763,277 ",955,16-Aug
110,Starchaser: The Legend of Orin,Atl,"$3,360,800 ","1,020","$1,614,660 ","1,020",22-Nov
111,The Legend of Billie Jean,TriS,"$3,099,497 ",903,"$1,466,884 ",903,19-Jul
112,Rappin',Can.,"$2,864,844 ","1,150","$1,802,204 ","1,150",10-May
113,Fast Forward,Col.,"$2,791,350 ","1,162","$1,571,394 ","1,162",15-Feb
114,Bad Medicine,Fox,"$2,685,453 ",731,"$1,289,783 ",731,22-Nov
115,Maxie,Orion,"$2,564,278 ",778,"$1,121,531 ",778,27-Sep
116,The Slugger's Wife,Col.,"$1,878,561 ",898,"$1,314,993 ",898,29-Mar
117,Heavenly Bodies,MGM,"$1,839,623 ","1,504","$1,114,635 ","1,504",1-Feb
