41,The Ghost and the Darkness,Par.,"$38,619,405 ","2,202","$9,215,063 ","2,142",11-Oct
42,Mars Attacks!,WB,"$37,771,017 ","1,955","$9,384,272 ","1,955",13-Dec
43,Set It Off,NL,"$36,461,139 ","1,016","$8,812,105 ","1,014",8-Nov
44,The Truth About Cats & Dogs,Fox,"$34,861,807 ","1,654","$6,769,363 ","1,413",26-Apr
45,A Thin Line Between Love and Hate,NL,"$34,767,836 ","1,131","$9,310,414 ","1,131",5-Apr
46,Muppet Treasure Island,BV,"$34,327,391 ","2,089","$7,906,689 ","2,070",16-Feb
47,Matilda,Sony,"$33,459,416 ","2,006","$8,208,609 ","1,975",2-Aug
48,The Long Kiss Goodnight,NL,"$33,447,612 ","2,404","$9,065,363 ","2,245",11-Oct
49,Striptease,Sony,"$33,109,743 ","1,979","$12,322,069 ","1,970",28-Jun
50,Daylight,Uni.,"$33,023,469 ","2,189","$10,015,875 ","2,175",6-Dec
51,Homeward Bound II: Lost in San Francisco,BV,"$32,772,492 ","2,129","$8,605,649 ","2,119",8-Mar
52,Black Sheep,Par.,"$32,417,995 ","2,092","$10,593,609 ","2,045",2-Feb
53,Rumble in the Bronx,NL,"$32,392,047 ","1,794","$9,858,380 ","1,736",23-Feb
54,Leaving Las Vegas,MGM,"$32,029,928 ","1,310","$70,864 ",7,9-Feb
55,Eddie,BV,"$31,387,164 ","2,000","$8,041,972 ","1,989",31-May
56,Sgt. Bilko,Uni.,"$30,356,793 ","2,326","$8,110,080 ","2,304",29-Mar
57,James and the Giant Peach,BV,"$28,946,127 ","2,268","$7,539,098 ","2,262",12-Apr
58,The Island of Dr. Moreau,NL,"$27,663,982 ","2,039","$9,101,987 ","2,035",23-Aug
59,Spy Hard,BV,"$26,960,191 ","2,319","$10,448,420 ","2,286",24-May
60,Eye for an Eye,Par.,"$26,877,589 ","1,680","$6,968,044 ","1,528",12-Jan
61,Harriet the Spy,Par.,"$26,570,048 ","1,876","$6,601,651 ","1,826",12-Jul
62,First Kid,BV,"$26,491,793 ","1,878","$8,434,651 ","1,878",30-Aug
63,That Thing You Do!,Fox,"$25,857,416 ","1,887","$6,208,595 ","1,870",4-Oct
64,From Dusk Till Dawn,Mira.,"$25,836,616 ","2,007","$10,240,805 ","2,004",19-Jan
65,Down Periscope,Fox,"$25,785,603 ","2,026","$7,231,087 ","2,022",1-Mar
66,Escape From L.A.,Par.,"$25,477,365 ","2,312","$8,912,557 ","2,312",9-Aug
67,Fly Away Home,Sony,"$25,143,818 ","1,401","$4,708,044 ","1,320",13-Sep
68,Kingpin,MGM,"$25,023,434 ","1,975","$5,582,079 ","1,956",26-Jul
69,The Craft,Sony,"$24,819,936 ","1,762","$6,710,995 ","1,757",3-May
70,Fargo,Gram.,"$24,611,975 ",716,"$730,265 ",36,5-Apr
71,D3: The Mighty Ducks,BV,"$22,955,097 ","2,060","$6,170,358 ","2,056",4-Oct
72,The Juror,Sony,"$22,754,725 ","2,205","$8,411,178 ","2,205",2-Feb
73,My Fellow Americans,WB,"$22,313,201 ","1,915","$2,860,334 ","1,915",20-Dec
74,Emma,Mira.,"$22,231,658 ",848,"$240,649 ",9,30-Aug
75,The Quest,Uni.,"$21,686,547 ","2,098","$7,029,120 ","2,092",26-Apr
76,Bulletproof,Uni.,"$21,576,954 ","2,242","$6,014,400 ","2,240",6-Sep
77,A Very Brady Sequel,Par.,"$21,440,752 ","2,147","$7,052,045 ","2,147",23-Aug
78,High School High,Sony,"$21,302,121 ","2,146","$6,311,786 ","2,146",25-Oct
79,Chain Reaction,Fox,"$21,226,204 ","2,256","$7,545,944 ","2,255",2-Aug
80,Multiplicity,Sony,"$21,075,014 ","2,134","$5,075,340 ","2,134",19-Jul
81,Oliver & Company (Re-issue),BV,"$20,872,291 ","2,189","$4,490,921 ","2,180",29-Mar
82,Fear,Uni.,"$20,831,000 ","1,615","$6,312,240 ","1,584",12-Apr
83,The Glimmer Man,WB,"$20,351,264 ","2,236","$7,605,504 ","2,236",4-Oct
84,City Hall,Sony,"$20,340,204 ","1,815","$6,950,794 ","1,815",16-Feb
85,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Mira.,"$20,109,115 ","1,010","$8,112,884 ","1,010",12-Jan
86,Flipper,Uni.,"$20,080,020 ","2,419","$4,209,525 ","2,385",17-May
87,Bed of Roses,NL,"$19,030,691 ","1,575","$6,117,558 ","1,545",26-Jan
88,Kazaam,BV,"$18,937,262 ","2,019","$5,001,588 ","2,012",19-Jul
89,The Fan,Sony,"$18,626,419 ","2,016","$6,271,406 ","2,016",16-Aug
90,Last Man Standing,NL,"$18,115,927 ","2,579","$7,010,333 ","2,561",20-Sep
91,The Crow: City of Angels,Mira.,"$17,917,287 ","2,423","$9,785,111 ","2,423",30-Aug
92,Extreme Measures,Sony,"$17,380,126 ","2,298","$6,906,546 ","2,298",27-Sep
93,The Phantom,Par.,"$17,323,326 ","2,163","$5,072,346 ","2,159",7-Jun
94,Fled,MGM,"$17,193,231 ","2,104","$5,405,855 ","2,104",19-Jul
95,Diabolique (1996),WB,"$17,100,266 ","1,824","$5,524,055 ","1,824",22-Mar
96,The Frighteners,Uni.,"$16,759,216 ","1,675","$5,565,495 ","1,669",19-Jul
97,Supercop,Mira.,"$16,270,600 ","1,469","$5,503,176 ","1,406",26-Jul
98,Stephen King's Thinner,Par.,"$15,315,484 ","2,009","$5,679,046 ","2,009",25-Oct
99,The Adventures of Pinocchio,NL,"$15,094,530 ","1,879","$3,832,551 ","1,779",26-Jul
100,The Substitute,Orion,"$14,818,176 ","1,762","$6,096,833 ","1,742",19-Apr
101,Flirting with Disaster,Mira.,"$14,702,438 ",969,"$164,458 ",7,12-Apr
102,The Chamber,Uni.,"$14,551,359 ","2,032","$5,612,095 ","2,026",11-Oct
103,Maximum Risk,Sony,"$14,502,483 ","2,358","$5,612,707 ","2,358",13-Sep
104,The Arrival,Orion,"$14,063,331 ","1,693","$4,806,763 ","1,693",31-May
105,Nixon,BV,"$13,681,765 ",977,"$2,206,506 ",514,5-Jan
106,Bio-Dome,MGM,"$13,427,615 ","1,510","$4,999,979 ","1,510",12-Jan
107,The Associate,BV,"$12,844,057 ","1,781","$4,261,304 ","1,781",25-Oct
108,Mr. Wrong,BV,"$12,825,141 ","1,487","$5,106,797 ","1,487",16-Feb
109,The Evening Star,Par.,"$12,767,815 ","1,268","$3,306,445 ","1,265",27-Dec
110,The Spitfire Grill,Sony,"$12,658,486 ","1,247","$150,049 ",17,6-Sep
111,Alaska,Sony,"$11,829,959 ","1,566","$2,914,992 ","1,566",16-Aug
112,Mulholland Falls,MGM,"$11,526,099 ","1,625","$4,306,221 ","1,625",26-Apr
113,2 Days in the Valley,MGM,"$11,132,210 ",855,"$3,352,440 ",769,27-Sep
114,Michael Collins,WB,"$11,092,559 ",878,"$182,221 ",6,25-Oct
115,Two If by Sea,WB,"$10,658,278 ","1,796","$4,656,986 ","1,712",12-Jan
116,Beautiful Girls,Mira.,"$10,597,759 ",803,"$2,761,790 ",752,9-Feb
117,White Squall,BV,"$10,292,300 ","1,524","$3,908,514 ","1,524",2-Feb
118,Sunset Park,Sony,"$10,163,782 ","1,257","$4,705,440 ","1,257",26-Apr
119,A Family Thing,MGM,"$10,125,417 ","1,134","$3,020,662 ","1,134",29-Mar
120,Mrs. Winterbourne,Sony,"$10,082,005 ","1,612","$3,872,900 ","1,612",19-Apr
121,Dunston Checks In,Fox,"$9,871,065 ","1,292","$2,996,891 ","1,290",12-Jan
122,Hellraiser 4: Bloodline,Mira.,"$9,336,886 ","1,465","$4,505,036 ","1,465",8-Mar
123,Celtic Pride,BV,"$9,255,027 ","1,836","$3,809,248 ","1,832",19-Apr
124,Before and After,BV,"$8,797,839 ","1,318","$4,023,815 ","1,313",23-Feb
125,All Dogs Go to Heaven 2,MGM,"$8,620,678 ","2,037","$2,256,118 ","2,037",29-Mar
126,The Rich Man's Wife,BV,"$8,543,587 ","1,009","$3,132,151 ","1,006",13-Sep
127,Larger Than Life,MGM,"$8,315,693 ","2,433","$3,779,504 ","2,433",1-Nov
128,The Great White Hype,Fox,"$8,008,255 ","1,499","$3,349,481 ","1,496",3-May
129,Dear God,Par.,"$7,138,523 ","1,774","$3,213,045 ","1,754",1-Nov
130,House Arrest,MGM,"$7,032,782 ","1,623","$2,275,808 ","1,623",16-Aug
131,Last Dance,BV,"$5,939,449 ","1,563","$2,690,253 ","1,563",3-May
132,Bordello of Blood,Uni.,"$5,781,045 ","1,695","$2,634,170 ","1,694",16-Aug
133,Get on the Bus,Sony,"$5,754,249 ","1,207","$2,156,409 ","1,207",18-Oct
134,Screamers,Sony,"$5,711,695 ","1,560","$2,904,140 ","1,560",26-Jan
135,Mary Reilly,Sony,"$5,707,094 ","1,470","$2,812,620 ","1,470",23-Feb
136,The Pallbearer,Mira.,"$5,656,388 ",829,"$2,319,236 ",829,3-May
137,Solo,Sony,"$5,107,669 ","1,230","$2,228,668 ","1,230",23-Aug
138,Heaven's Prisoners,NL,"$5,009,305 ",907,"$2,308,797 ",907,17-May
139,Girl 6,FoxS,"$4,939,939 ","1,077","$2,485,764 ","1,077",22-Mar
140,Joe's Apartment,WB,"$4,619,014 ","1,512","$1,854,490 ","1,512",26-Jul
141,Ed,Uni.,"$4,422,380 ","1,583","$1,910,840 ","1,541",15-Mar
142,Bogus,WB,"$4,357,406 ","1,209","$1,895,593 ","1,134",6-Sep
143,To Gillian on Her 37th Birthday,Sony,"$4,189,233 ",807,"$77,725 ",5,25-Oct
144,Barb Wire,Gram.,"$3,793,614 ","1,312","$1,844,426 ","1,312",3-May
145,Carpool,WB,"$3,325,651 ","1,487","$1,628,482 ","1,487",23-Aug
146,Feeling Minnesota,NL,"$3,124,440 ",869,"$1,598,051 ",869,13-Sep
147,Unforgettable,MGM,"$2,821,671 ","1,573","$1,442,215 ","1,573",23-Feb
148,The Stupids,NL,"$2,491,989 ","1,292","$1,593,929 ","1,292",30-Aug
149,If Lucy Fell,Sony,"$2,420,162 ","1,200","$1,308,088 ","1,200",8-Mar
150,Lawnmower Man 2: Beyond Cyberspace,NL,"$2,409,225 ","1,589","$1,428,658 ","1,589",12-Jan
151,Faithful,NL,"$2,104,439 ",803,"$967,956 ",803,5-Apr
152,Big Bully,WB,"$2,042,530 ","1,143","$1,131,094 ","1,143",26-Jan
153,Race the Sun,Sony,"$1,945,552 ","1,218","$1,116,504 ","1,218",22-Mar
154,Bad Moon,WB,"$1,055,525 ",825,"$607,081 ",825,1-Nov
