36,21,Sony,"$81,159,365 ","2,952","$24,105,943 ","2,648",28-Mar,18-May
37,What Happens in Vegas,Fox,"$80,277,646 ","3,255","$20,172,474 ","3,215",9-May,18-Sep
38,Jumper,Fox,"$80,172,128 ","3,430","$27,354,808 ","3,428",14-Feb,10-Jul
39,Cloverfield,Par.,"$80,048,433 ","3,411","$40,058,229 ","3,411",18-Jan,10-Apr
40,The Day the Earth Stood Still (2008),Fox,"$79,366,978 ","3,560","$30,480,153 ","3,560",12-Dec,2-Apr
41,27 Dresses,Fox,"$76,808,654 ","3,074","$23,007,725 ","3,057",18-Jan,29-May
42,Hellboy II: The Golden Army,Uni.,"$75,986,503 ","3,212","$34,539,115 ","3,204",11-Jul,18-Sep
43,Vantage Point,Sony,"$72,266,306 ","3,163","$22,874,936 ","3,149",22-Feb,-
44,The Spiderwick Chronicles,Par.,"$71,195,053 ","3,847","$19,004,058 ","3,847",14-Feb,8-May
45,Fool's Gold,WB,"$70,231,041 ","3,125","$21,589,295 ","3,125",8-Feb,29-May
46,Seven Pounds,Sony,"$69,951,824 ","2,758","$14,851,136 ","2,758",19-Dec,25-Jan
47,Role Models,Uni.,"$67,294,270 ","2,798","$19,167,085 ","2,792",7-Nov,29-Jan
48,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,BV,"$65,281,781 ",687,"$31,117,834 ",683,1-Feb,15-May
49,The Happening,Fox,"$64,506,874 ","2,986","$30,517,109 ","2,986",13-Jun,18-Sep
50,Forgetting Sarah Marshall,Uni.,"$63,172,463 ","2,872","$17,725,330 ","2,798",18-Apr,10-Jul
51,Baby Mama,Uni.,"$60,494,212 ","2,627","$17,407,110 ","2,543",25-Apr,24-Jul
52,Burn After Reading,Focus,"$60,355,347 ","2,657","$19,128,001 ","2,651",12-Sep,25-Dec
53,Step Up 2 the Streets,BV,"$58,017,783 ","2,528","$18,908,826 ","2,470",14-Feb,22-May
54,Saw V,LGF,"$56,746,769 ","3,084","$30,053,954 ","3,060",24-Oct,11-Dec
55,The Strangers,Rog.,"$52,597,610 ","2,477","$20,997,985 ","2,466",30-May,24-Jul
56,The Forbidden Kingdom,LGF,"$52,075,270 ","3,151","$21,401,121 ","3,151",18-Apr,19-Jun
57,Atonement,Focus,"$50,927,067 ","1,400","$784,145 ",32,11-Jan,10-Apr
58,The Tale of Despereaux,Uni.,"$50,877,145 ","3,107","$10,103,675 ","3,104",19-Dec,5-Mar
59,Australia,Fox,"$49,554,002 ","2,721","$14,800,723 ","2,642",26-Nov,26-Mar
60,The House Bunny,Sony,"$48,237,389 ","2,763","$14,533,702 ","2,714",22-Aug,12-Oct
61,Nim's Island,Fox,"$48,006,762 ","3,518","$13,210,579 ","3,513",4-Apr,28-Aug
62,Made of Honor,Sony,"$46,012,734 ","2,816","$14,756,850 ","2,729",2-May,29-Jun
63,College Road Trip,BV,"$45,610,425 ","2,706","$13,601,419 ","2,706",7-Mar,31-Jul
64,The Sisterhood of the Traveling Pants 2,WB,"$44,089,964 ","2,714","$10,678,430 ","2,707",6-Aug,13-Nov
65,Speed Racer,WB,"$43,945,766 ","3,606","$18,561,337 ","3,606",9-May,7-Aug
66,Prom Night (2008),SGem,"$43,869,350 ","2,821","$20,804,941 ","2,700",11-Apr,29-May
67,Rambo,LGF,"$42,754,105 ","2,764","$18,203,876 ","2,751",25-Jan,27-Mar
68,Welcome Home Roscoe Jenkins,Uni.,"$42,436,517 ","2,387","$16,207,730 ","2,387",8-Feb,3-Apr
69,Tyler Perry's Meet the Browns,LGF,"$41,975,388 ","2,016","$20,082,809 ","2,006",21-Mar,8-May
70,Nights in Rodanthe,WB,"$41,850,659 ","2,704","$13,418,454 ","2,704",26-Sep,15-Jan
71,Max Payne,Fox,"$40,689,393 ","3,381","$17,639,849 ","3,376",17-Oct,15-Jan
72,There Will Be Blood,ParV,"$40,222,514 ","1,620","$190,739 ",2,25-Jan,1-May
73,Righteous Kill,Over.,"$40,081,410 ","3,152","$16,288,361 ","3,152",12-Sep,-
74,Body of Lies,WB,"$39,394,666 ","2,714","$12,884,416 ","2,710",10-Oct,15-Jan
75,Lakeview Terrace,SGem,"$39,263,506 ","2,574","$15,004,672 ","2,464",19-Sep,2-Nov
76,Meet the Spartans,Fox,"$38,233,676 ","2,643","$18,505,530 ","2,605",25-Jan,1-May
77,Harold and Kumar Escape from Guantanamo Bay,WB (NL),"$38,108,728 ","2,545","$14,908,404 ","2,510",25-Apr,17-Jul
78,First Sunday,SGem,"$37,931,869 ","2,213","$17,714,821 ","2,213",11-Jan,24-Feb
79,The Secret Life of Bees,FoxS,"$37,770,162 ","1,630","$10,527,799 ","1,591",17-Oct,26-Feb
80,Tyler Perry's The Family That Preys,LGF,"$37,105,289 ","2,070","$17,381,218 ","2,070",12-Sep,23-Oct
81,Death Race,Uni.,"$36,316,032 ","2,586","$12,621,090 ","2,532",22-Aug,16-Oct
82,Changeling,Uni.,"$35,739,802 ","1,896","$489,015 ",15,31-Oct,8-Jan
83,Star Wars: The Clone Wars,WB,"$35,161,554 ","3,452","$14,611,273 ","3,452",15-Aug,13-Nov
84,Semi-Pro,NL,"$33,479,698 ","3,121","$15,075,114 ","3,121",Feb-29,1-May
85,Fireproof,Gold.,"$33,456,317 ",905,"$6,836,036 ",839,26-Sep,29-Jan
86,Doubt,Mira.,"$33,446,470 ","1,287","$507,226 ",15,25-Dec,9-Apr
87,Drillbit Taylor,Par.,"$32,862,104 ","3,061","$10,309,986 ","3,056",21-Mar,19-Jun
88,"Definitely, Maybe",Uni.,"$32,241,649 ","2,220","$9,764,270 ","2,204",14-Feb,10-Apr
89,The Love Guru,Par.,"$32,235,793 ","3,012","$13,907,130 ","3,012",20-Jun,28-Aug
90,Transporter 3,LGF,"$31,715,062 ","2,626","$12,063,452 ","2,626",26-Nov,1-Jan
91,Quarantine,SGem,"$31,691,811 ","2,463","$14,211,321 ","2,461",10-Oct,16-Nov
92,Nick and Norah's Infinite Playlist,Sony,"$31,487,293 ","2,421","$11,311,751 ","2,421",3-Oct,16-Nov
93,Zack and Miri Make a Porno,Wein.,"$31,457,946 ","2,735","$10,065,630 ","2,735",31-Oct,29-Jan
94,The Eye,LGF,"$31,418,697 ","2,470","$12,425,776 ","2,436",1-Feb,10-Apr
95,Leatherheads,Uni.,"$31,373,938 ","2,798","$12,682,595 ","2,769",4-Apr,5-Jun
96,Mirrors,Fox,"$30,691,439 ","2,664","$11,161,074 ","2,664",15-Aug,23-Nov
97,Space Chimps,Fox,"$30,105,968 ","2,538","$7,181,374 ","2,511",18-Jul,23-Nov
98,The Bank Job,LGF,"$30,060,660 ","1,613","$5,935,256 ","1,603",7-Mar,5-Jun
99,Untraceable,SGem,"$28,687,835 ","2,368","$11,354,069 ","2,368",25-Jan,-
100,The Women (2008),PicH,"$26,902,075 ","2,995","$10,115,210 ","2,962",12-Sep,20-Nov
101,One Missed Call,WB,"$26,890,041 ","2,240","$12,511,473 ","2,240",4-Jan,13-Mar
102,The Other Boleyn Girl,Sony,"$26,814,957 ","1,212","$8,203,061 ","1,166",Feb-29,20-Apr
103,Street Kings,FoxS,"$26,418,667 ","2,469","$12,469,631 ","2,467",11-Apr,17-Jul
104,Shutter,Fox,"$25,928,550 ","2,756","$10,447,559 ","2,753",21-Mar,26-Jun
105,Superhero Movie,MGM/W,"$25,881,068 ","2,965","$9,510,297 ","2,960",28-Mar,24-Jul
106,W.,LGF,"$25,534,493 ","2,050","$10,505,668 ","2,030",17-Oct,4-Dec
107,Never Back Down,Sum.,"$24,850,922 ","2,729","$8,603,195 ","2,729",14-Mar,5-Jun
108,Traitor,Over.,"$23,530,831 ","2,108","$7,868,465 ","2,054",27-Aug,25-Nov
109,Vicky Cristina Barcelona,MGM/W,"$23,216,709 ",726,"$3,755,575 ",692,15-Aug,19-Feb
110,Babylon A.D.,Fox,"$22,532,572 ","3,425","$9,484,627 ","3,390",29-Aug,16-Nov
111,The X-Files: I Want to Believe,Fox,"$20,982,478 ","3,185","$10,021,753 ","3,185",25-Jul,9-Oct
112,Mad Money,Over.,"$20,668,843 ","2,470","$7,736,452 ","2,470",18-Jan,18-May
113,Appaloosa,WB (NL),"$20,211,394 ","1,290","$248,847 ",14,3-Oct,22-Jan
114,The Spirit,LGF,"$19,806,188 ","2,509","$6,463,278 ","2,509",25-Dec,22-Jan
115,Igor,MGM,"$19,528,602 ","2,341","$7,803,347 ","2,339",19-Sep,22-Jan
116,My Best Friend's Girl,LGF,"$19,219,250 ","2,636","$8,265,357 ","2,604",19-Sep,23-Oct
117,Kit Kittredge: An American Girl,PicH,"$17,657,973 ","1,849","$220,297 ",5,2-Jul,9-Oct
118,The Ruins,P/DW,"$17,432,844 ","2,814","$8,003,421 ","2,812",4-Apr,19-Jun
119,88 Minutes,Sony,"$17,213,467 ","2,168","$6,957,216 ","2,168",18-Apr,-
120,Swing Vote,BV,"$16,289,867 ","2,213","$6,230,669 ","2,213",1-Aug,16-Oct
121,The Kite Runner,ParV,"$15,800,078 ",715,"$471,713 ",35,11-Jan,17-Apr
122,Pride & Glory,WB (NL),"$15,740,721 ","2,585","$6,262,396 ","2,585",24-Oct,11-Dec
123,Bangkok Dangerous,LGF,"$15,298,133 ","2,654","$7,783,266 ","2,650",5-Sep,23-Oct
124,Disaster Movie,LGF,"$14,190,901 ","2,642","$5,836,973 ","2,642",29-Aug,23-Oct
125,The Duchess,ParV,"$13,848,978 ","1,207","$190,426 ",7,10-Oct,11-Dec
126,Fly Me to the Moon,Sum.,"$13,816,982 ",713,"$1,900,523 ",452,29-Aug,28-May
127,The Haunting of Molly Hartley,Free,"$13,559,812 ","2,652","$5,423,315 ","2,652",31-Oct,5-Feb
128,Ghost Town,P/DW,"$13,367,624 ","1,512","$5,012,315 ","1,505",19-Sep,13-Nov
129,The Pirates Who Don't Do Anything,Uni.,"$12,981,269 ","1,340","$4,251,320 ","1,337",11-Jan,6-Mar
130,Soul Men,MGM/W,"$12,082,391 ","2,048","$5,401,605 ","2,044",7-Nov,5-Feb
131,Meet Dave,Fox,"$11,803,254 ","3,011","$5,251,918 ","3,011",11-Jul,9-Oct
132,The Longshots,MGM/W,"$11,537,046 ","2,089","$4,080,687 ","2,089",22-Aug,25-Nov
133,"Be Kind, Rewind",NL,"$11,175,164 ",810,"$4,050,655 ",808,22-Feb,1-May
134,Doomsday,Rog.,"$11,008,770 ","1,938","$4,926,565 ","1,936",14-Mar,10-Apr
135,Stop-Loss,Par.,"$10,915,744 ","1,305","$4,555,117 ","1,291",28-Mar,19-Jun
136,U2 3D,NGE,"$10,363,341 ",686,"$964,315 ",61,22-Feb,26-Aug
137,Penelope,Sum.,"$10,011,996 ","1,207","$3,802,144 ","1,196",Feb-29,5-Jun
138,The Express,Uni.,"$9,793,406 ","2,810","$4,562,675 ","2,808",10-Oct,6-Nov
139,Smart People,Mira.,"$9,511,289 ","1,119","$4,092,465 ","1,106",11-Apr,5-Jun
140,The Boy in the Striped Pajamas,Mira.,"$9,046,156 ",679,"$253,085 ",17,5-Dec,22-Jan
141,Sex Drive,Sum.,"$8,402,485 ","2,421","$3,607,164 ","2,421",17-Oct,4-Dec
142,Cadillac Records,Sony,"$8,195,551 ",701,"$3,445,559 ",687,5-Dec,8-Jan
143,Punisher: War Zone,LGF,"$8,050,977 ","2,508","$4,271,451 ","2,508",5-Dec,24-Dec
144,Miracle at St. Anna,BV,"$7,919,117 ","1,185","$3,477,996 ","1,185",26-Sep,25-Nov
145,City of Ember,Fox,"$7,873,007 ","2,023","$3,129,473 ","2,022",10-Oct,15-Jan
146,Expelled: No Intelligence Allowed,RM,"$7,720,487 ","1,052","$2,970,848 ","1,052",18-Apr,19-Oct
147,Over Her Dead Body,NL,"$7,563,670 ","1,977","$4,025,115 ","1,977",1-Feb,16-Mar
148,Nothing Like the Holidays,Over.,"$7,503,736 ","1,671","$3,531,664 ","1,671",12-Dec,29-Jan
149,The Orphanage,PicH,"$7,161,284 ",707,"$233,323 ",19,11-Jan,10-Apr
150,How She Move,ParV,"$7,070,641 ","1,531","$3,957,471 ","1,531",25-Jan,27-Mar
151,An American Carol,Viv.,"$7,013,191 ","1,639","$3,656,000 ","1,639",3-Oct,12-Nov
152,Strange Wilderness,ParC,"$6,575,282 ","1,211","$3,001,719 ","1,208",1-Feb,6-Mar
153,The Rocker,Fox,"$6,409,528 ","2,784","$2,636,048 ","2,784",20-Aug,16-Oct
154,Run Fat Boy Run,PicH,"$6,003,262 ","1,133","$2,340,743 ","1,133",28-Mar,22-May
155,RockNRolla,WB,"$5,700,626 ",826,"$144,701 ",7,31-Oct,25-Dec
156,Hamlet 2,Focus,"$4,886,216 ","1,597","$439,925 ",103,27-Aug,2-Oct
157,In the Name of the King: A Dungeon Siege Tale,Free,"$4,775,656 ","1,632","$2,984,524 ","1,632",11-Jan,24-Jan
158,College,MGM,"$4,694,636 ","2,124","$2,153,109 ","2,123",29-Aug,13-Nov
159,Deception (2008),Fox,"$4,598,506 ","2,001","$2,312,146 ","2,001",25-Apr,26-Jun
160,Flash of Genius,Uni.,"$4,442,377 ","1,098","$2,251,075 ","1,098",3-Oct,23-Oct
161,Witless Protection,LGF,"$4,161,625 ","1,354","$2,116,692 ","1,333",22-Feb,20-Mar
162,Charlie Bartlett,MGM,"$3,951,699 ","1,122","$1,836,256 ","1,122",22-Feb,1-May
163,Blindness,Mira.,"$3,351,751 ","1,690","$1,950,260 ","1,690",3-Oct,16-Oct
164,How to Lose Friends and Alienate People,MGM,"$2,778,752 ","1,750","$1,430,294 ","1,750",3-Oct,11-Dec
165,Redbelt,SPC,"$2,345,941 ","1,379","$63,361 ",6,9-May,17-Jul
166,Delgo,Free,"$694,782 ","2,160","$511,920 ","2,160",12-Dec,18-Dec
167,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - From Hollywood to the Heartland,PicH,"$603,894 ",962,"$464,170 ",962,8-Feb,28-Feb
168,Nobel Son,Free,"$540,382 ",893,"$333,912 ",893,5-Dec,24-Dec
169,Proud American,Slow,"$131,357 ",750,"$96,076 ",750,12-Sep,21-Sep
