35,Gangs of New York,Mira.,"$77,812,000 ","2,340","$9,496,870 ","1,504",20-Dec,1-Jun
36,Barbershop,MGM,"$75,782,105 ","2,176","$20,627,433 ","1,605",13-Sep,6-Feb
37,The Rookie,BV,"$75,600,072 ","2,543","$16,021,684 ","2,511",29-Mar,29-Aug
38,Spirit: Stallion of the Cimarron,DW,"$73,280,117 ","3,362","$17,770,036 ","3,317",24-May,12-Sep
39,John Q.,NL,"$71,756,802 ","2,505","$20,275,194 ","2,466",15-Feb,2-May
40,Divine Secrets of the Ya-Ya Sisterhood,WB,"$69,599,016 ","2,792","$16,167,412 ","2,507",7-Jun,10-Oct
41,Insomnia,WB,"$67,355,513 ","2,610","$20,930,169 ","2,610",24-May,26-Sep
42,Changing Lanes,Par.,"$66,818,548 ","2,642","$17,128,062 ","2,613",12-Apr,8-Aug
43,Stuart Little 2,Sony,"$64,956,806 ","3,282","$15,115,152 ","3,255",19-Jul,5-Jan
44,Jackass: The Movie,Par.,"$64,255,312 ","2,532","$22,763,437 ","2,509",25-Oct,16-Jan
45,The Time Machine,DW,"$56,832,494 ","2,958","$22,610,437 ","2,944",8-Mar,23-May
46,Drumline,Fox,"$56,399,184 ","1,837","$12,604,705 ","1,836",13-Dec,1-May
47,The Count of Monte Cristo,BV,"$54,234,062 ","2,211","$11,376,150 ","2,007",25-Jan,20-Jun
48,Unfaithful,Fox,"$52,775,765 ","2,625","$14,065,277 ","2,617",10-May,13-Aug
49,The Royal Tenenbaums,BV,"$52,364,010 ",999,"$276,981 ",5,4-Jan,20-Jun
50,Like Mike,Fox,"$51,432,760 ","2,436","$12,179,420 ","2,410",3-Jul,19-Nov
51,The Tuxedo,DW,"$50,547,998 ","3,022","$15,051,028 ","3,022",27-Sep,12-Jan
52,Return to Never Land,BV,"$48,430,258 ","2,626","$11,889,631 ","2,605",15-Feb,13-Jun
53,Big Fat Liar,Uni.,"$48,360,547 ","2,534","$11,554,015 ","2,531",8-Feb,11-Apr
54,Star Trek: Nemesis,Par.,"$43,254,409 ","2,711","$18,513,305 ","2,711",13-Dec,13-Mar
55,Reign of Fire,BV,"$43,061,982 ","2,629","$15,632,281 ","2,629",12-Jul,24-Oct
56,High Crimes,Fox,"$41,543,917 ","2,747","$14,005,550 ","2,717",5-Apr,22-Aug
57,About a Boy,Uni.,"$41,385,278 ","1,756","$8,557,630 ","1,207",17-May,18-Jul
58,Gosford Park,USA,"$41,308,615 ",918,"$241,219 ",9,18-Jan,6-Jun
59,A Walk to Remember,WB,"$41,281,092 ","2,420","$12,177,488 ","2,411",25-Jan,2-May
60,Orange County,Par.,"$41,076,018 ","2,317","$15,053,226 ","2,317",11-Jan,28-Mar
61,Windtalkers,MGM,"$40,914,068 ","2,898","$14,520,412 ","2,898",14-Jun,17-Oct
62,Blue Crush,Uni.,"$40,390,647 ","3,015","$14,169,455 ","3,002",16-Aug,3-Oct
63,The Master of Disguise,SonR,"$40,388,794 ","2,568","$12,554,650 ","2,565",2-Aug,28-Nov
64,I Am Sam,NL,"$40,311,852 ","1,450","$41,779 ",2,25-Jan,18-Apr
65,Resident Evil,SGem,"$40,119,709 ","2,528","$17,707,106 ","2,528",15-Mar,9-May
66,The Wild Thornberrys,Par.,"$40,108,697 ","3,012","$6,013,847 ","3,012",20-Dec,8-May
67,Collateral Damage,WB,"$40,077,257 ","2,824","$15,058,432 ","2,824",8-Feb,2-May
68,Enough,Sony,"$40,007,742 ","2,623","$14,009,653 ","2,623",24-May,11-Jul
69,Undercover Brother,Uni.,"$39,089,928 ","2,169","$12,037,685 ","2,167",31-May,18-Jul
70,Treasure Planet,BV,"$38,176,783 ","3,227","$12,083,248 ","3,227",27-Nov,13-Feb
71,Showtime,WB,"$38,082,712 ","2,917","$15,011,430 ","2,917",15-Mar,30-May
72,40 Days and 40 Nights,Mira.,"$37,950,822 ","2,399","$12,229,529 ","2,225",1-Mar,23-May
73,Crossroads,Par.,"$37,191,304 ","2,713","$14,527,187 ","2,380",15-Feb,9-May
74,Clockstoppers,Par.,"$36,989,956 ","2,563","$10,108,333 ","2,540",29-Mar,1-Aug
75,In the Bedroom,Mira.,"$35,930,604 ","1,103","$93,972 ",4,8-Feb,16-May
76,The Mothman Prophecies,SGem,"$35,746,370 ","2,331","$11,208,851 ","2,331",25-Jan,17-Mar
77,E.T. (20th Anniversary),Uni.,"$35,306,015 ","3,007","$14,223,110 ","3,007",22-Mar,16-May
78,K-19: The Widowmaker,Par.,"$35,168,966 ","2,830","$12,778,459 ","2,828",19-Jul,24-Oct
79,The Hot Chick,BV,"$35,081,594 ","2,246","$7,401,146 ","2,217",13-Dec,4-May
80,I Spy,Sony,"$33,561,137 ","3,182","$12,752,803 ","3,182",1-Nov,20-Jan
81,Friday After Next,NL,"$33,253,609 ","1,621","$13,010,767 ","1,616",22-Nov,16-Mar
82,Analyze That,WB,"$32,130,627 ","2,635","$11,034,422 ","2,635",6-Dec,20-Feb
83,Murder by Numbers,WB,"$31,945,749 ","2,663","$9,307,394 ","2,663",19-Apr,4-Jul
84,One Hour Photo,FoxS,"$31,597,131 ","1,332","$321,515 ",7,13-Sep,5-Jan
85,Monster's Ball,Lions,"$31,273,922 ",714,"$110,552 ",7,1-Mar,6-Jun
86,Halloween: Resurrection,Dim.,"$30,354,442 ","2,094","$12,292,121 ","1,954",12-Jul,31-Oct
87,Queen of the Damned,WB,"$30,336,800 ","2,511","$14,757,535 ","2,511",22-Feb,9-May
88,Dragonfly,Uni.,"$30,323,400 ","2,507","$10,216,025 ","2,507",22-Feb,11-Apr
89,The Banger Sisters,FoxS,"$30,307,416 ","2,739","$10,037,846 ","2,738",20-Sep,26-Dec
90,Bad Company,BV,"$30,160,161 ","2,944","$11,007,367 ","2,944",7-Jun,26-Sep
91,Ghost Ship,WB,"$30,113,491 ","2,787","$11,503,423 ","2,787",25-Oct,26-Jan
92,The New Guy,SonR,"$29,760,152 ","2,687","$9,007,833 ","2,687",10-May,30-Jun
93,SwimFan,Fox,"$28,564,995 ","2,860","$11,326,601 ","2,856",6-Sep,5-Dec
94,The Crocodile Hunter: Collision Course,MGM,"$28,442,574 ","2,535","$9,537,123 ","2,525",12-Jul,5-Dec
95,Brown Sugar,FoxS,"$27,363,891 ","1,378","$10,738,882 ","1,372",11-Oct,30-Jan
96,Blood Work,WB,"$26,235,081 ","2,525","$7,312,413 ","2,525",9-Aug,24-Oct
97,All About the Benjamins,NL,"$25,916,319 ","1,519","$10,007,291 ","1,505",8-Mar,23-May
98,Frida,Mira.,"$25,885,000 ",794,"$205,996 ",5,22-Nov,26-May
99,Jonah: A VeggieTales Movie,Art.,"$25,581,229 ","1,625","$6,201,345 ",940,4-Oct,30-Jan
100,The Transporter,Fox,"$25,296,447 ","2,610","$9,107,816 ","2,573",11-Oct,23-Jan
101,The Sweetest Thing,Sony,"$24,718,164 ","2,670","$9,430,667 ","2,670",12-Apr,19-May
102,Eight Crazy Nights,Sony,"$23,586,598 ","2,503","$9,434,175 ","2,503",27-Nov,26-Jan
103,City by the Sea,WB,"$22,448,879 ","2,575","$8,935,426 ","2,575",6-Sep,14-Nov
104,National Lampoon's Van Wilder,Art.,"$21,305,259 ","2,104","$7,302,913 ","2,022",5-Apr,16-May
105,Martin Lawrence Live: Runteldat,Par.,"$19,184,820 ",774,"$7,374,049 ",752,2-Aug,31-Oct
106,Tuck Everlasting,BV,"$19,161,999 ","1,460","$5,268,764 ","1,185",11-Oct,6-Feb
107,Hart's War,MGM,"$19,077,641 ","2,459","$7,771,753 ","2,459",15-Feb,23-May
108,Rollerball,MGM,"$18,990,798 ","2,762","$9,013,548 ","2,762",8-Feb,23-May
109,Super Troopers,FoxS,"$18,492,362 ","1,805","$6,203,906 ","1,780",15-Feb,2-May
110,The Four Feathers,Par.,"$18,306,166 ","2,187","$6,857,879 ","1,912",20-Sep,28-Nov
111,Punch-Drunk Love,SonR,"$17,844,216 ","1,293","$367,203 ",5,1-Nov,26-Dec
112,Empire,Uni.,"$17,600,423 ",869,"$6,281,415 ",867,6-Dec,6-Feb
113,Eight Legged Freaks,WB,"$17,322,606 ","2,530","$6,485,458 ","2,530",17-Jul,17-Oct
114,The Country Bears,BV,"$16,990,825 ","2,553","$5,309,675 ","2,553",26-Jul,7-Nov
115,Serving Sara,Par.,"$16,930,185 ","2,174","$5,758,236 ","2,154",23-Aug,28-Nov
116,White Oleander,WB,"$16,357,770 ","1,510","$5,607,480 ","1,510",11-Oct,12-Dec
117,Kung Pow! Enter the Fist,Fox,"$16,037,962 ","2,478","$7,017,474 ","2,478",25-Jan,18-Apr
118,Half Past Dead,Sony,"$15,567,860 ","2,113","$7,820,536 ","2,113",15-Nov,17-Feb
119,Solaris,Fox,"$14,973,382 ","2,406","$6,752,722 ","2,406",27-Nov,13-Feb
120,"Life, or Something Like It",Fox,"$14,448,589 ","2,609","$6,219,234 ","2,606",26-Apr,30-Jun
121,Ballistic: Ecks vs. Sever,WB,"$14,307,963 ","2,705","$7,010,474 ","2,705",20-Sep,21-Nov
122,The Emperor's Club,Uni.,"$14,118,751 ",811,"$3,846,780 ",809,22-Nov,30-Jan
123,Stealing Harvard,SonR,"$14,036,406 ","2,366","$6,041,521 ","2,366",13-Sep,20-Oct
124,The Good Girl,FoxS,"$14,018,296 ",688,"$151,642 ",4,30-Aug,10-Dec
125,Hey Arnold! The Movie,Par.,"$13,728,902 ","2,534","$5,706,332 ","2,527",28-Jun,22-Aug
126,Juwanna Mann,WB,"$13,670,733 ","1,325","$5,474,270 ","1,325",21-Jun,5-Sep
127,fear dot com,WB,"$13,258,249 ","2,550","$5,710,128 ","2,550",30-Aug,31-Oct
128,Jason X,NL,"$13,121,555 ","1,879","$6,649,006 ","1,878",26-Apr,30-May
129,Frailty,Lions,"$13,110,448 ","1,497","$4,208,655 ","1,497",12-Apr,13-Jun
130,Wes Craven Presents: They,Dim.,"$12,840,842 ","1,623","$5,144,090 ","1,615",27-Nov,2-Feb
131,Undisputed,Mira.,"$12,764,657 ","1,117","$4,548,750 ","1,102",23-Aug,28-Nov
132,Knockaround Guys,NL,"$11,715,637 ","1,806","$5,016,852 ","1,806",11-Oct,14-Nov
133,The Powerpuff Girls Movie,WB,"$11,412,414 ","2,340","$3,583,114 ","2,340",3-Jul,5-Sep
134,Abandon,Par.,"$10,727,683 ","2,347","$5,064,077 ","2,341",18-Oct,19-Dec
135,Sorority Boys,BV,"$10,200,032 ","1,801","$4,127,903 ","1,801",22-Mar,20-Jun
136,Possession (2002),Focus,"$10,113,733 ",619,"$1,575,214 ",270,30-Aug,17-Oct
137,Simone,NL,"$9,688,676 ","1,920","$3,813,463 ","1,920",23-Aug,10-Oct
138,Death to Smoochy,WB,"$8,364,691 ","2,164","$4,266,463 ","2,164",29-Mar,9-May
139,Big Trouble,BV,"$7,267,307 ","1,961","$3,545,204 ","1,961",5-Apr,20-Jun
140,Trapped,Sony,"$7,073,251 ","2,227","$3,210,765 ","2,227",20-Sep,13-Oct
141,Spider-Man / Men in Black II,Sony,"$6,632,970 ","2,078","$2,111,862 ","2,078",6-Sep,1-Dec
142,Femme Fatale,WB,"$6,630,252 ","1,066","$2,776,248 ","1,066",6-Nov,19-Dec
143,The Rules of Attraction,Lions,"$6,532,619 ","1,437","$2,532,410 ","1,437",11-Oct,21-Nov
144,Impostor,Mira.,"$6,285,176 ","1,870","$3,022,523 ","1,870",4-Jan,24-Jan
145,Deuces Wild,MGM,"$6,080,065 ","1,480","$2,704,682 ","1,480",3-May,30-May
146,The Truth About Charlie,Uni.,"$5,350,371 ",755,"$2,270,290 ",753,25-Oct,28-Nov
147,Slackers,Sony,"$5,285,941 ","1,893","$2,785,283 ","1,893",1-Feb,14-Feb
148,Formula 51,SGem,"$5,204,007 ","1,857","$2,817,719 ","1,857",18-Oct,10-Nov
149,Birthday Girl,Mira.,"$5,142,576 ","1,000","$2,370,809 ","1,000",1-Feb,21-Feb
150,Hollywood Ending,DW,"$4,850,753 ",772,"$2,017,981 ",765,3-May,27-Jun
151,Extreme Ops,Par.,"$4,842,259 ","1,800","$2,233,525 ","1,800",27-Nov,16-Jan
152,The Adventures of Pluto Nash,WB,"$4,420,080 ","2,320","$2,182,900 ","2,320",16-Aug,3-Oct
153,Pinocchio,Mira.,"$3,675,719 ","1,195","$1,151,463 ","1,195",25-Dec,23-Jan
