71,Driven,WB,"$32,720,065 ","2,905","$12,174,504 ","2,905",27-Apr
72,What's the Worst That Could Happen?,MGM,"$32,269,834 ","2,675","$13,049,114 ","2,675",1-Jun
73,Final Fantasy: The Spirits Within,Sony,"$32,131,830 ","2,649","$11,408,853 ","2,649",11-Jul
74,From Hell,Fox,"$31,602,566 ","2,334","$11,014,818 ","2,305",19-Oct
75,How High,Uni.,"$31,178,740 ","1,273","$7,102,260 ","1,266",21-Dec
76,Snatch,SGem,"$30,328,156 ","1,444","$27,932 ",1,19-Jan
77,Riding in Cars with Boys,Sony,"$30,165,536 ","2,770","$10,404,652 ","2,770",19-Oct
78,Jay and Silent Bob Strike Back,Mira.,"$30,085,147 ","2,765","$11,018,543 ","2,765",24-Aug
79,Double Take,BV,"$29,831,583 ","1,631","$11,736,236 ","1,631",12-Jan
80,Baby Boy,Sony,"$28,734,552 ","1,533","$8,606,403 ","1,533",27-Jun
81,The Majestic,WB,"$27,807,266 ","2,361","$4,904,339 ","2,361",21-Dec
82,The Brothers,SGem,"$27,457,409 ","1,378","$10,302,846 ","1,378",23-Mar
83,Someone Like You,Fox,"$27,343,067 ","2,349","$10,010,600 ","2,345",30-Mar
84,Joe Dirt,Sony,"$27,087,695 ","2,638","$8,016,008 ","2,638",11-Apr
85,The Musketeer,Uni.,"$27,073,640 ","2,500","$10,312,740 ","2,438",7-Sep
86,Crocodile Dundee in Los Angeles,Par.,"$25,635,682 ","2,166","$7,714,362 ","2,123",20-Apr
87,Captain Corelli's Mandolin,Uni.,"$25,543,895 ","1,612","$7,209,345 ","1,595",17-Aug
88,Sweet November,WB,"$25,288,103 ","2,268","$9,733,954 ","2,268",16-Feb
89,15 Minutes,NL,"$24,403,552 ","2,337","$10,523,154 ","2,337",9-Mar
90,Hearts in Atlantis,WB,"$24,185,781 ","2,010","$9,021,494 ","1,751",28-Sep
91,Angel Eyes,WB,"$24,174,218 ","2,407","$9,225,575 ","2,375",18-May
92,Corky Romano,BV,"$23,980,304 ","2,094","$9,023,173 ","2,062",12-Oct
93,Heist,WB,"$23,510,841 ","1,891","$7,823,521 ","1,891",9-Nov
94,Kingdom Come,FoxS,"$23,249,649 ","1,111","$7,562,284 ","1,111",11-Apr
95,Joe Somebody,Fox,"$22,771,646 ","2,517","$3,553,725 ","2,506",21-Dec
96,Two Can Play That Game,SGem,"$22,235,901 ","1,308","$7,720,942 ","1,297",7-Sep
97,Joy Ride,Fox,"$21,974,919 ","2,522","$7,347,259 ","2,497",5-Oct
98,Valentine,WB,"$20,384,136 ","2,310","$10,024,648 ","2,310",2-Feb
99,Summer Catch,WB,"$19,753,553 ","2,335","$7,018,593 ","2,335",24-Aug
100,The Pledge,WB,"$19,733,089 ","1,410","$5,765,347 ","1,275",19-Jan
101,Saving Silverman,Sony,"$19,402,030 ","2,467","$7,411,852 ","2,467",9-Feb
102,The Last Castle,DW,"$18,244,060 ","2,270","$7,088,213 ","2,262",19-Oct
103,The Glass House,Sony,"$18,150,259 ","1,601","$5,738,448 ","1,591",14-Sep
104,Max Keeble's Big Move,BV,"$17,294,293 ","2,045","$5,377,958 ","2,014",5-Oct
105,Pokemon 3: The Movie,WB,"$17,052,128 ","2,675","$8,240,752 ","2,675",6-Apr
106,Rock Star,WB,"$17,008,282 ","2,525","$6,018,636 ","2,525",7-Sep
107,crazy/beautiful,BV,"$16,937,988 ","1,603","$4,715,060 ","1,601",29-Jun
108,Original Sin,MGM,"$16,534,221 ","2,194","$6,402,741 ","2,194",3-Aug
109,O,Lions,"$16,025,437 ","1,464","$5,655,658 ","1,434",31-Aug
110,3000 Miles to Graceland,WB,"$15,749,959 ","2,545","$7,160,521 ","2,545",23-Feb
111,Life as a House,NL,"$15,667,270 ","1,288","$294,056 ",29,9-Nov
112,Iron Monkey,Mira.,"$14,694,904 ","1,235","$6,014,653 ","1,225",12-Oct
113,Josie and the Pussycats,Uni.,"$14,271,015 ","2,558","$4,562,455 ","2,556",11-Apr
114,Freddy Got Fingered,Fox,"$14,254,993 ","2,271","$7,098,459 ","2,271",20-Apr
115,Out Cold,BV,"$13,906,394 ","2,011","$4,531,665 ","2,011",21-Nov
116,Osmosis Jones,WB,"$13,596,911 ","2,305","$5,271,248 ","2,305",10-Aug
117,Tomcats,SonR,"$13,558,739 ","2,617","$6,406,076 ","2,617",30-Mar
118,American Outlaws,WB,"$13,342,790 ","2,348","$4,855,475 ","2,348",17-Aug
119,Sugar & Spice,NL,"$13,305,101 ","2,150","$5,891,176 ","2,150",26-Jan
120,The Gift,ParC,"$12,008,642 ",807,"$11,827 ",3,19-Jan
121,Get Over It,Mira.,"$11,576,464 ","1,742","$4,134,977 ","1,742",9-Mar
122,Antitrust,MGM,"$11,328,094 ","2,433","$5,486,209 ","2,433",12-Jan
123,Head Over Heels,Uni.,"$10,424,470 ","2,363","$4,804,595 ","2,338",2-Feb
124,The Wash,Lions,"$10,097,538 ",749,"$2,875,067 ",749,16-Nov
125,John Carpenter's Ghosts of Mars,SGem,"$8,709,640 ","2,048","$3,804,452 ","2,048",24-Aug
126,The Curse of the Jade Scorpion,DW,"$7,517,191 ",909,"$2,459,315 ",903,24-Aug
127,Bones,NL,"$7,316,658 ",847,"$2,823,548 ",847,26-Oct
128,The Forsaken,SGem,"$7,288,451 ","1,514","$3,020,159 ","1,514",27-Apr
129,Town & Country,NL,"$6,719,973 ","2,222","$3,029,858 ","2,222",27-Apr
130,One Night at McCool's,USA,"$6,290,673 ","1,818","$2,520,041 ","1,818",27-Apr
131,Say It Isn't So,Fox,"$5,520,393 ","1,974","$2,861,903 ","1,974",23-Mar
132,Monkeybone,Fox,"$5,411,999 ","1,748","$2,685,078 ","1,722",23-Feb
133,Bubble Boy,BV,"$5,007,898 ","1,605","$2,038,349 ","1,605",24-Aug
134,Just Visiting,BV,"$4,781,539 ","1,590","$2,272,489 ","1,590",6-Apr
135,On the Line,Mira.,"$4,365,455 ",901,"$2,307,063 ",900,26-Oct
136,Glitter,Fox,"$4,274,407 ","1,225","$2,414,596 ","1,202",21-Sep
137,Left Behind,Cloud,"$4,224,065 ",867,"$2,158,780 ",867,2-Feb
138,Pootie Tang,Par.,"$3,313,583 ",712,"$1,506,233 ",712,29-Jun
139,Soul Survivors,Art.,"$3,111,545 ",604,"$1,140,698 ",601,7-Sep
