105,Mr. Nice Guy,NL,"$12,716,953 ","1,463","$5,250,704 ","1,463",20-Mar
106,Why Do Fools Fall in Love?,WB,"$12,461,773 ","1,377","$3,946,382 ","1,369",28-Aug
107,Barney's Great Adventure,Poly,"$12,218,638 ",833,"$2,203,865 ",540,10-Apr
108,I'll Be Home for Christmas,BV,"$12,214,338 ","1,776","$3,898,293 ","1,759",13-Nov
109,Holy Man,BV,"$12,069,719 ","2,013","$5,106,919 ","2,013",9-Oct
110,Deep Rising,BV,"$11,203,026 ","1,788","$4,737,793 ","1,758",30-Jan
111,Fear and Loathing in Las Vegas,Uni.,"$10,680,275 ","1,130","$3,338,590 ","1,126",22-May
112,Home Fries,WB,"$10,459,961 ","1,925","$3,784,023 ","1,925",27-Nov
113,The Newton Boys,Fox,"$10,452,012 ","1,969","$4,010,245 ","1,965",27-Mar
114,Knock Off,Sony,"$10,319,915 ","1,800","$5,516,231 ","1,800",4-Sep
115,I Got the Hook-Up!,Mira.,"$10,317,779 ",655,"$3,310,349 ",655,29-May
116,Air Bud: Golden Receiver,Mira.,"$10,224,116 ","1,669","$2,603,726 ","1,669",14-Aug
117,Dirty Work,MGM,"$10,023,282 ","1,776","$3,634,236 ","1,776",12-Jun
118,Very Bad Things,Poly,"$9,898,412 ","1,260","$3,245,853 ","1,260",27-Nov
119,Belly,Art.,"$9,639,390 ",630,"$3,454,776 ",600,6-Nov
120,Wrongfully Accused,WB,"$9,623,329 ","2,062","$3,504,630 ","2,062",21-Aug
121,Ringmaster,Art.,"$9,257,103 ","1,320","$3,344,022 ","1,312",27-Nov
122,Apt Pupil,Sony,"$8,863,193 ","1,448","$3,583,151 ","1,448",23-Oct
123,Return to Paradise,Poly,"$8,341,087 ",985,"$2,465,129 ",965,14-Aug
124,Firestorm,Fox,"$8,165,212 ","2,057","$3,849,308 ","2,037",9-Jan
125,My Giant,Sony,"$8,072,007 ","1,948","$3,117,795 ","1,948",10-Apr
126,Woo,NL,"$8,064,972 ",625,"$2,517,263 ",625,8-May
127,Krippendorf's Tribe,BV,"$7,571,115 ","1,529","$3,316,377 ","1,529",27-Feb
128,Star Kid,Trim.,"$7,029,025 ","1,053","$2,958,768 ","1,041",16-Jan
129,BASEketball,Uni.,"$7,027,290 ","1,910","$3,086,105 ","1,905",31-Jul
130,Caught Up,Live,"$6,754,958 ",722,"$2,422,631 ",713,27-Feb
131,Almost Heroes,WB,"$6,136,856 ","2,048","$2,837,928 ","2,048",29-May
132,Palmetto,Sony,"$5,878,911 ","1,505","$2,876,753 ","1,505",20-Feb
133,Phantoms,Mira.,"$5,624,282 ","1,859","$3,065,951 ","1,859",23-Jan
134,Meet the Deedles,BV,"$4,356,216 ","1,763","$2,006,751 ","1,763",27-Mar
135,Kissing a Fool,Uni.,"$4,106,588 ","1,754","$2,308,145 ","1,742",27-Feb
136,Major League: Back to the Minors,WB,"$3,572,443 ","2,322","$2,087,011 ","2,322",17-Apr
137,Tarzan and the Lost City,WB,"$2,172,941 ","1,412","$1,110,564 ","1,412",24-Apr
