22,Nine Months,Fox,"$69,684,532 ","1,795","$12,522,240 ","1,458",14-Jul
23,Outbreak,WB,"$67,659,560 ","2,230","$13,420,387 ","2,215",10-Mar
24,Heat,WB,"$67,436,818 ","1,704","$8,445,656 ","1,325",15-Dec
25,Waiting to Exhale,Fox,"$67,052,156 ","1,402","$14,126,927 ","1,253",22-Dec
26,Legends of the Fall,Sony,"$66,638,883 ","2,038","$101,670 ",6,13-Jan
27,Bad Boys,Sony,"$65,807,024 ","2,132","$15,523,358 ","2,132",7-Apr
28,Babe,Uni.,"$63,658,910 ","1,790","$8,742,545 ","1,591",4-Aug
29,The American President,Sony,"$60,079,496 ","1,508","$10,014,558 ","1,508",17-Nov
30,Species,MGM,"$60,074,103 ","2,310","$17,161,943 ","2,310",7-Jul
31,Clueless,Par.,"$56,631,572 ","1,922","$10,612,443 ","1,653",21-Jul
32,Sabrina,Par.,"$53,672,080 ","1,976","$5,563,259 ","1,821",15-Dec
33,Something to Talk About,WB,"$50,865,589 ","1,787","$11,115,697 ","1,510",4-Aug
34,The Net,Sony,"$50,727,965 ","2,027","$10,037,745 ","1,906",28-Jul
35,Under Siege 2: Dark Territory,WB,"$50,024,083 ","2,150","$12,624,402 ","2,150",14-Jul
36,A Walk in the Clouds,Fox,"$50,008,143 ","1,755","$9,526,010 ","1,534",11-Aug
37,The Brady Bunch Movie,Par.,"$46,576,136 ","1,941","$14,827,066 ","1,822",17-Feb
38,Casino,Uni.,"$42,512,375 ","1,631","$9,946,480 ","1,616",22-Nov
39,Man of the House,BV,"$40,070,995 ","2,059","$9,473,317 ","2,013",3-Mar
40,Nobody's Fool,Par.,"$39,491,975 ","1,107","$92,838 ",6,13-Jan
41,French Kiss,Fox,"$38,896,854 ","1,754","$9,018,022 ","1,721",5-May
42,Higher Learning,Sony,"$38,290,723 ","1,450","$13,276,662 ","1,409",13-Jan
43,Mighty Morphin' Power Rangers,Fox,"$38,187,431 ","2,409","$13,104,788 ","2,409",30-Jun
44,First Knight,Sony,"$37,600,435 ","2,161","$10,856,442 ","2,161",7-Jul
45,Just Cause,WB,"$36,853,222 ","2,059","$10,607,932 ","2,052",17-Feb
46,"To Wong Foo, Thanks for Everything, Julie Newmar",Uni.,"$36,474,193 ","1,489","$9,019,180 ","1,294",8-Sep
47,The Indian in the Cupboard,Par.,"$35,656,131 ","1,723","$7,716,278 ","1,723",14-Jul
48,Money Train,Sony,"$35,431,113 ","2,522","$10,608,297 ","2,522",22-Nov
49,A Goofy Movie,BV,"$35,348,597 ","2,176","$6,129,557 ","2,159",7-Apr
50,Judge Dredd,BV,"$34,693,481 ","2,204","$12,291,536 ","2,204",30-Jun
51,Forget Paris,Sony,"$33,177,694 ","1,609","$5,812,656 ","1,069",19-May
52,Tommy Boy,Par.,"$32,679,899 ","2,186","$8,027,843 ","2,165",31-Mar
53,Copycat,WB,"$32,051,917 ","1,661","$5,170,522 ","1,390",27-Oct
54,Rob Roy,MGM,"$31,596,911 ","1,885","$2,023,272 ",133,14-Apr
55,Powder,BV,"$30,862,156 ","1,621","$7,146,973 ","1,592",27-Oct
56,Assassins,WB,"$30,303,072 ","2,343","$9,378,637 ","2,343",6-Oct
57,Free Willy 2: The Adventure Home,WB,"$30,077,111 ","2,301","$7,039,608 ","1,931",21-Jul
58,Major Payne,Uni.,"$29,412,050 ","1,991","$7,011,225 ","1,895",24-Mar
59,Friday,NL,"$27,467,564 ",883,"$6,589,341 ",865,28-Apr
60,Now and Then,NL,"$27,112,329 ","1,713","$7,440,173 ","1,572",20-Oct
61,Houseguest,BV,"$26,325,256 ","1,604","$5,831,302 ","1,238",6-Jan
62,Billy Madison,Uni.,"$25,588,734 ","1,887","$6,639,080 ","1,834",10-Feb
63,Desperado,Sony,"$25,405,445 ","2,027","$7,910,446 ","2,027",25-Aug
64,Operation Dumbo Drop,BV,"$24,670,346 ","2,158","$6,392,155 ","2,145",28-Jul
65,Dolores Claiborne,Sony,"$24,361,867 ","1,256","$5,721,920 ","1,216",24-Mar
66,Dead Presidents,BV,"$24,147,179 ","1,084","$7,943,778 ","1,081",6-Oct
67,Virtuosity,Par.,"$24,047,675 ","2,012","$8,309,869 ","2,012",4-Aug
68,Tom and Huck,BV,"$23,920,048 ","1,614","$3,210,458 ","1,609",22-Dec
69,How to Make an American Quilt,Uni.,"$23,600,020 ","1,532","$5,790,445 ","1,504",6-Oct
70,Boys on the Side,WB,"$23,440,188 ","1,552","$4,808,873 ","1,322",3-Feb
71,Circle of Friends,Sav.,"$23,389,975 ",902,"$125,587 ",4,7-Apr
72,The Usual Suspects,Gram.,"$23,341,568 ",876,"$645,363 ",42,15-Sep
73,Don Juan de Marco,NL,"$22,150,451 ","1,226","$4,556,274 ","1,110",7-Apr
74,To Die For,Sony,"$21,284,514 ",954,"$386,510 ",11,6-Oct
75,Demon Knight,Uni.,"$21,089,146 ","1,732","$10,019,555 ","1,729",13-Jan
76,Showgirls,MGM,"$20,350,754 ","1,388","$8,112,627 ","1,388",22-Sep
77,Sudden Death,Uni.,"$20,350,171 ","1,687","$4,782,445 ","1,681",22-Dec
78,Vampire in Brooklyn,Par.,"$19,751,736 ","2,307","$7,045,379 ","2,307",27-Oct
79,It Takes Two,WB,"$19,474,589 ","1,581","$5,564,147 ","1,581",17-Nov
80,Johnny Mnemonic,Sony,"$19,075,720 ","2,035","$6,033,850 ","2,030",26-May
81,The Quick and the Dead,Sony,"$18,636,537 ","2,158","$6,515,861 ","2,158",10-Feb
82,The Big Green,BV,"$17,736,619 ","2,072","$4,688,285 ","2,072",29-Sep
83,Heavyweights,BV,"$17,689,177 ","1,953","$6,062,857 ","1,953",17-Feb
84,Home for the Holidays,Par.,"$17,519,169 ","1,000","$4,007,717 ","1,000",3-Nov
85,Murder in the First,WB,"$17,381,942 ","1,302","$4,719,188 ","1,237",20-Jan
86,Jury Duty,Sony,"$17,014,653 ","2,169","$4,831,622 ","2,169",14-Apr
87,Devil in a Blue Dress,Sony,"$16,140,822 ","1,432","$5,422,385 ","1,432",29-Sep
88,The Prophecy,Dim.,"$16,115,878 ","1,663","$7,510,332 ","1,663",1-Sep
89,Mad Love,BV,"$15,453,274 ","1,500","$6,820,171 ","1,500",26-May
90,Muriel's Wedding,Mira.,"$15,119,639 ",840,"$244,969 ",14,31-Mar
91,Halloween: The Curse of Michael Myers,Dim.,"$15,116,634 ","1,679","$7,308,529 ","1,679",29-Sep
92,Kiss of Death,Fox,"$14,942,422 ","1,627","$5,317,066 ","1,623",21-Apr
93,Candyman: Farewell to the Flesh,Gram.,"$13,940,383 ","1,605","$6,046,825 ","1,605",17-Mar
94,A Kid in King Arthur's Court,BV,"$13,406,717 ","1,862","$4,315,310 ","1,862",11-Aug
95,Lord of Illusions,MGM,"$13,294,422 ","1,533","$4,800,258 ","1,533",25-Aug
96,Clockers,Uni.,"$13,071,518 ","1,234","$4,463,560 ","1,208",15-Sep
97,Highlander 3: The Final Dimension,Mira.,"$12,303,080 ","1,594","$5,536,435 ","1,594",27-Jan
98,Hideaway,Sony,"$12,201,255 ","1,900","$5,213,455 ","1,900",3-Mar
99,Roommates,BV,"$12,096,881 ","1,272","$4,038,033 ","1,262",3-Mar
100,"Bye Bye, Love",Fox,"$12,096,673 ","1,379","$4,523,048 ","1,378",17-Mar
101,Tales from the Hood,Sav.,"$11,837,928 ",862,"$3,898,983 ",862,26-May
102,Far From Home: The Adventures of Yellow Dog,Fox,"$11,642,946 ","1,219","$4,231,917 ","1,217",13-Jan
103,Fair Game (1995),WB,"$11,534,477 ","1,949","$4,946,332 ","1,949",3-Nov
104,Balto,Uni.,"$11,348,324 ","1,433","$1,519,755 ","1,427",22-Dec
105,The Englishman Who Went Up a Hill But Came Down a Mountain,Mira.,"$10,904,930 ",961,"$2,811,355 ",954,12-May
106,Dracula: Dead and Loving It,Sony,"$10,772,144 ","1,425","$2,708,298 ","1,425",22-Dec
107,The Scarlet Letter,BV,"$10,382,407 ","1,518","$4,119,086 ","1,510",13-Oct
108,Cutthroat Island,MGM,"$10,017,322 ","1,619","$2,371,415 ","1,619",22-Dec
109,A Little Princess,WB,"$10,015,449 ","1,342","$28,612 ",3,19-May
110,Jade,Par.,"$9,851,610 ","2,164","$4,284,246 ","2,164",13-Oct
111,The Baby-Sitters Club,Sony,"$9,685,976 ","1,709","$3,418,908 ","1,709",18-Aug
112,Village of the Damned,Uni.,"$9,418,365 ","1,919","$3,222,450 ","1,890",28-Apr
113,In the Mouth of Madness,NL,"$8,924,549 ","1,531","$3,441,807 ","1,510",3-Feb
114,Tall Tale,BV,"$8,247,627 ","2,065","$3,046,181 ","2,065",24-Mar
115,Nick of Time,Par.,"$8,175,346 ","1,849","$2,781,601 ","1,849",22-Nov
116,Strange Days,Fox,"$7,959,291 ","1,691","$31,062 ",1,13-Oct
117,Bushwhacked,Fox,"$7,919,823 ","1,674","$2,988,468 ","1,674",4-Aug
118,Losing Isaiah,Par.,"$7,603,766 ",912,"$2,520,972 ",912,17-Mar
119,Hackers,MGM,"$7,563,728 ","1,812","$3,173,101 ","1,812",15-Sep
120,The Jerky Boys,BV,"$7,557,877 ","1,513","$4,392,403 ","1,513",3-Feb
121,The Amazing Panda Adventure,WB,"$7,506,759 ","1,692","$2,413,107 ","1,692",25-Aug
122,Three Wishes,Sav.,"$7,027,517 ","1,538","$2,601,093 ","1,535",27-Oct
123,Last of the Dogmen,Sav.,"$7,024,389 ",931,"$2,520,206 ",929,8-Sep
124,Never Talk to Strangers,Sony,"$6,858,261 ","1,510","$2,903,457 ","1,510",20-Oct
125,Panther,Gram.,"$6,834,525 ",713,"$2,354,847 ",713,5-May
126,The Hunted (1995),Uni.,"$6,609,661 ","1,560","$2,723,495 ","1,552",24-Feb
127,Gold Diggers: Secret of Bear Mountain,Uni.,"$6,029,091 ","1,301","$2,535,645 ","1,297",3-Nov
128,The Walking Dead,Sav.,"$6,014,341 ",896,"$2,324,767 ",891,24-Feb
129,The Tie That Binds,BV,"$5,772,529 ","1,783","$2,625,339 ","1,783",8-Sep
130,Beyond Rangoon,Sony,"$5,750,110 ",802,"$2,007,527 ",802,25-Aug
131,Top Dog,MGM,"$5,093,707 ","1,911","$2,164,381 ","1,911",28-Apr
132,Angus,NL,"$4,821,759 ","1,156","$1,915,192 ","1,154",15-Sep
133,National Lampoon's Senior Trip,NL,"$4,686,937 ","1,397","$2,184,901 ","1,397",8-Sep
134,Tank Girl,MGM,"$4,064,495 ","1,363","$2,018,183 ","1,341",31-Mar
135,Fluke,MGM,"$3,987,768 ","1,200","$1,435,709 ","1,200",2-Jun
136,The Pebble and the Penguin,MGM,"$3,983,912 ","1,315","$1,123,041 ","1,315",14-Apr
137,Gordy,Mira.,"$3,941,146 ","1,135","$1,591,229 ","1,131",12-May
138,White Man's Burden,Sav.,"$3,734,870 ",954,"$1,743,251 ",948,1-Dec
139,Born to Be Wild,WB,"$3,730,409 ","1,360","$1,657,008 ","1,360",31-Mar
140,"Steal Big, Steal Little",Sav.,"$3,150,170 ","1,080","$1,761,890 ","1,080",29-Sep
141,The Perez Family,Gold.,"$2,832,826 ",928,"$1,127,645 ",928,12-May
142,Magic in the Water,Sony,"$2,680,717 ",890,"$1,455,946 ",890,1-Sep
143,The Cure,Uni.,"$2,568,425 ",832,"$1,206,415 ",832,21-Apr
144,Moonlight and Valentino,Gram.,"$2,484,226 ",704,"$1,250,912 ",669,29-Sep
145,Wild Bill,MGM,"$2,193,982 ",775,"$987,515 ",775,1-Dec
146,Mallrats,Gram.,"$2,122,561 ",852,"$1,153,838 ",852,20-Oct
147,The Mangler,NL,"$1,781,383 ",800,"$933,809 ",800,3-Mar
148,Destiny Turns on the Radio,Sav.,"$1,176,982 ","1,126","$676,659 ","1,126",28-Apr
