66,Secret Window,Sony,"$48,022,900 ","3,018","$18,237,568 ","3,018",12-Mar,3-Jun
67,Walking Tall,MGM,"$46,437,717 ","2,836","$15,501,114 ","2,836",2-Apr,29-Jul
68,Napoleon Dynamite,FoxS,"$44,540,956 ","1,027","$116,666 ",6,27-Aug,6-Feb
69,Spanglish,Sony,"$42,726,869 ","2,587","$8,817,853 ","2,438",17-Dec,3-Feb
70,Exorcist: The Beginning,WB,"$41,821,986 ","2,813","$18,054,001 ","2,803",20-Aug,11-Nov
71,You Got Served,SGem,"$40,363,810 ","1,943","$16,123,105 ","1,933",30-Jan,13-May
72,Bridget Jones: The Edge of Reason,Uni.,"$40,226,215 ","2,473","$8,684,055 ",530,19-Nov,20-Jan
73,Catwoman,WB,"$40,202,379 ","3,117","$16,728,411 ","3,117",23-Jul,20-Oct
74,The Ladykillers,BV,"$39,799,191 ","1,589","$12,634,563 ","1,583",26-Mar,15-Jul
75,Sky Captain and the World of Tomorrow,Par.,"$37,762,677 ","3,170","$15,580,278 ","3,170",17-Sep,21-Dec
76,Raising Helen,BV,"$37,486,512 ","2,721","$10,985,597 ","2,717",28-May,9-Sep
77,Taxi,Fox,"$36,611,066 ","3,001","$12,029,832 ","3,001",6-Oct,24-Feb
78,Monster,NM,"$34,469,210 ","1,093","$86,831 ",4,30-Jan,3-Jun
79,Eternal Sunshine of the Spotless Mind,Focus,"$34,400,301 ","1,357","$8,175,198 ","1,353",19-Mar,29-Jul
80,Alexander,WB,"$34,297,191 ","2,445","$13,687,087 ","2,445",24-Nov,1-Feb
81,Closer,Sony,"$33,987,757 ","1,098","$7,707,972 ",476,10-Dec,13-Feb
82,The Punisher,Lions,"$33,810,189 ","2,649","$13,834,527 ","2,649",16-Apr,22-Jul
83,Team America: World Police,Par.,"$32,786,074 ","2,620","$12,120,358 ","2,539",15-Oct,13-Jan
84,Taking Lives,WB,"$32,682,342 ","2,705","$11,458,465 ","2,705",19-Mar,31-May
85,Anacondas: The Hunt for the Blood Orchid,SGem,"$32,238,923 ","2,905","$12,812,287 ","2,905",27-Aug,25-Nov
86,Cellular,NL,"$32,003,620 ","2,763","$10,100,571 ","2,749",10-Sep,12-Dec
87,Johnson Family Vacation,FoxS,"$31,203,964 ","1,326","$9,375,307 ","1,317",7-Apr,9-Sep
88,Calendar Girls,BV,"$31,041,759 ",967,"$151,393 ",24,2-Jan,15-Apr
89,Open Water,Lions,"$30,610,863 ","2,709","$1,100,943 ",47,20-Aug,7-Oct
90,Confessions of a Teenage Drama Queen,BV,"$29,331,068 ","2,503","$9,350,572 ","2,503",20-Feb,20-May
91,After the Sunset,NL,"$28,331,233 ","2,819","$11,100,392 ","2,819",12-Nov,3-Feb
92,The Prince and Me,Par.,"$28,176,497 ","2,711","$9,406,378 ","2,682",2-Apr,24-Jun
93,Garden State,FoxS,"$26,782,316 ",813,"$201,115 ",9,20-Aug,27-Jan
94,Jersey Girl,Mira.,"$25,268,157 ","1,821","$8,319,171 ","1,520",26-Mar,1-Jul
95,Twisted,Par.,"$25,198,598 ","2,704","$8,904,299 ","2,703",27-Feb,27-May
96,The Life Aquatic with Steve Zissou,BV,"$24,020,403 ","1,105","$113,085 ",2,25-Dec,3-Mar
97,Around the World in 80 Days,BV,"$24,008,137 ","2,801","$7,576,132 ","2,801",16-Jun,16-Sep
98,Agent Cody Banks 2: Destination London,MGM,"$23,630,159 ","2,973","$8,014,005 ","2,973",12-Mar,20-May
99,Ella Enchanted,Mira.,"$22,918,387 ","2,149","$6,169,030 ","1,931",9-Apr,12-Aug
100,The Alamo (2004),BV,"$22,414,961 ","2,609","$9,124,701 ","2,609",9-Apr,22-Jul
101,Darkness,Dim.,"$22,163,442 ","1,718","$6,163,306 ","1,700",25-Dec,10-Mar
102,Mr. 3000,BV,"$21,811,187 ","2,736","$8,679,028 ","2,736",17-Sep,23-Dec
103,Torque,WB,"$21,215,059 ","2,463","$9,970,557 ","2,463",16-Jan,8-Apr
104,Flight of the Phoenix,Fox,"$21,009,180 ","2,604","$5,019,430 ","2,604",17-Dec,13-Mar
105,Little Black Book,SonR,"$20,698,668 ","2,445","$7,075,217 ","2,445",6-Aug,16-Sep
106,Yu-Gi-Oh! The Movie,WB,"$19,765,868 ","2,411","$9,485,494 ","2,411",13-Aug,3-Nov
107,Two Brothers,Uni.,"$19,176,754 ","2,181","$6,144,160 ","2,175",25-Jun,9-Sep
108,Harold and Kumar Go to White Castle,NL,"$18,250,550 ","2,163","$5,480,378 ","2,135",30-Jul,16-Sep
109,Laws of Attraction,NL,"$17,871,255 ","2,449","$6,728,905 ","2,449",30-Apr,17-Jun
110,Eurotrip,DW,"$17,771,387 ","2,544","$6,711,384 ","2,512",20-Feb,1-Apr
111,My Baby's Daddy,Mira.,"$17,669,317 ","1,448","$7,548,819 ","1,447",9-Jan,6-May
112,Seed of Chucky,Rog.,"$17,083,732 ","2,062","$8,774,520 ","2,061",12-Nov,23-Dec
113,Win a Date with Tad Hamilton!,DW,"$17,071,962 ","2,808","$7,320,066 ","2,711",23-Jan,2-Apr
114,Wimbledon,Uni.,"$17,001,133 ","2,039","$7,118,985 ","2,034",17-Sep,11-Nov
115,Catch That Kid,Fox,"$16,703,799 ","2,848","$5,824,860 ","2,847",6-Feb,13-May
116,The Whole Ten Yards,WB,"$16,328,471 ","2,654","$6,685,381 ","2,654",9-Apr,27-Jun
117,Vanity Fair,Focus,"$16,136,476 ","1,054","$4,833,900 ","1,051",1-Sep,11-Nov
118,Paparazzi,Fox,"$15,714,234 ","2,153","$6,146,262 ","2,115",3-Sep,18-Nov
119,The Girl Next Door,Fox,"$14,589,444 ","2,148","$6,003,806 ","2,148",9-Apr,27-Jun
120,Welcome to Mooseport,Fox,"$14,470,947 ","2,868","$6,775,132 ","2,868",20-Feb,13-May
121,Godsend,Lions,"$14,379,751 ","2,323","$6,800,617 ","2,323",30-Apr,22-Jul
122,Soul Plane,MGM,"$14,190,750 ","1,566","$5,648,486 ","1,566",28-May,5-Aug
123,Dirty Dancing: Havana Nights,Lions,"$14,161,590 ","2,042","$5,811,325 ","2,042",27-Feb,22-Apr
124,New York Minute,WB,"$14,071,441 ","3,006","$5,962,106 ","3,006",7-May,1-Jul
125,Envy,DW,"$13,562,325 ","2,445","$6,160,886 ","2,445",30-Apr,27-Jun
126,Shaun of the Dead,Rog.,"$13,542,874 ",675,"$3,330,781 ",607,24-Sep,2-Dec
127,Alfie,Par.,"$13,399,812 ","2,215","$6,218,335 ","2,215",5-Nov,13-Jan
128,Wicker Park,MGM,"$13,001,257 ","2,598","$5,467,281 ","2,598",3-Sep,7-Oct
129,I Heart Huckabees,FoxS,"$12,785,432 ",901,"$292,177 ",4,22-Oct,24-Feb
130,Breakin' All the Rules,SGem,"$12,264,319 ","1,318","$5,088,577 ","1,318",14-May,29-Jul
131,Chasing Liberty,WB,"$12,195,626 ","2,400","$6,081,483 ","2,400",9-Jan,4-Mar
132,The Cookout,Lions,"$11,814,019 ","1,303","$5,000,900 ","1,303",3-Sep,25-Nov
133,Surviving Christmas,DW,"$11,663,156 ","2,755","$4,441,356 ","2,750",22-Oct,23-Nov
134,Raise Your Voice,NL,"$10,411,980 ","2,521","$4,022,693 ","2,521",8-Oct,21-Nov
135,The Perfect Score,Par.,"$10,391,003 ","2,208","$4,873,819 ","2,208",30-Jan,1-Apr
136,Sleepover,MGM,"$9,436,390 ","2,207","$4,171,226 ","2,207",9-Jul,26-Aug
137,Super Babies: Baby Geniuses 2,Triu,"$9,219,388 ","1,276","$3,251,856 ","1,276",27-Aug,3-Oct
138,First Daughter,Fox,"$9,055,921 ","2,280","$4,002,067 ","2,260",24-Sep,2-Dec
139,Suspect Zero,Par.,"$8,725,813 ","1,501","$3,446,375 ","1,500",27-Aug,21-Oct
140,Connie and Carla,Uni.,"$8,085,771 ","1,016","$3,254,940 ","1,014",16-Apr,10-Jun
141,Thunderbirds,Uni.,"$6,880,917 ","2,062","$2,766,810 ","2,057",30-Jul,26-Aug
142,Teacher's Pet,BV,"$6,491,969 ","2,027","$2,461,252 ","2,027",16-Jan,8-Apr
143,The Big Bounce,WB,"$6,489,476 ","2,304","$3,336,374 ","2,304",30-Jan,18-Mar
144,Against the Ropes,Par.,"$5,884,190 ","1,601","$3,038,546 ","1,601",20-Feb,8-Apr
145,Never Die Alone,FoxS,"$5,645,298 ","1,160","$3,089,993 ","1,160",26-Mar,10-Jun
146,Club Dread,FoxS,"$5,001,708 ","1,807","$3,035,688 ","1,807",27-Feb,27-May
147,Spartan,WB,"$4,434,432 ",832,"$2,011,435 ",832,12-Mar,15-Apr
148,Benji Off the Leash,Mul.,"$3,817,362 ",877,"$1,512,000 ",877,20-Aug,2-Dec
149,Bobby Jones: Stroke of Genius,FFn.,"$2,694,071 ","1,332","$1,233,297 ","1,332",30-Apr,20-Jun
150,National Lampoon's Gold Diggers,P&A,"$527,000 ","1,062","$403,164 ","1,062",17-Sep,26-Sep
